Percentage served,Time in ms
0,1.941
1,13.603
2,23.312
3,23.992
4,24.391
5,24.731
6,25.037
7,25.303
8,25.578
9,25.831
10,26.084
11,26.341
12,26.604
13,26.857
14,27.136
15,27.402
16,27.680
17,27.965
18,28.251
19,28.550
20,28.846
21,29.173
22,29.509
23,29.847
24,30.196
25,30.568
26,30.962
27,31.376
28,31.802
29,32.256
30,32.780
31,33.303
32,33.872
33,34.525
34,35.142
35,35.884
36,36.678
37,37.543
38,38.512
39,39.521
40,40.603
41,41.692
42,42.683
43,43.810
44,44.986
45,46.149
46,47.377
47,48.556
48,49.762
49,50.920
50,52.012
51,53.221
52,54.435
53,55.605
54,56.798
55,57.977
56,59.122
57,60.290
58,61.536
59,62.732
60,63.902
61,65.032
62,66.201
63,67.370
64,68.527
65,69.610
66,70.654
67,71.777
68,72.904
69,74.094
70,75.308
71,76.519
72,77.680
73,78.872
74,80.123
75,81.465
76,82.962
77,84.501
78,86.205
79,88.023
80,90.157
81,92.735
82,95.311
83,98.035
84,101.492
85,105.694
86,114.176
87,123.461
88,133.247
89,175.902
90,245.910
91,252.843
92,261.493
93,280.261
94,473.537
95,1027.654
96,1060.578
97,1086.722
98,1105.654
99,1545.531
100,3187.208
