Percentage served,Time in ms
0,16.472
1,18.908
2,19.168
3,19.332
4,19.451
5,19.551
6,19.649
7,19.735
8,19.817
9,19.902
10,19.986
11,20.076
12,20.175
13,20.277
14,20.403
15,20.560
16,20.814
17,21.356
18,21.994
19,22.563
20,23.421
21,23.965
22,24.262
23,24.508
24,24.735
25,24.985
26,25.315
27,25.843
28,26.377
29,26.743
30,27.049
31,27.386
32,27.845
33,28.727
34,29.399
35,30.102
36,31.285
37,32.255
38,33.541
39,34.727
40,36.488
41,38.340
42,40.591
43,43.454
44,46.879
45,50.206
46,54.165
47,69.744
48,231.239
49,234.502
50,236.977
51,239.041
52,241.205
53,243.790
54,247.590
55,252.416
56,257.010
57,261.465
58,270.626
59,441.102
60,456.534
61,466.720
62,483.261
63,653.191
64,660.260
65,668.703
66,677.785
67,694.896
68,868.280
69,883.691
70,901.077
71,1026.216
72,1034.944
73,1042.034
74,1048.350
75,1055.142
76,1067.280
77,1090.227
78,1118.332
79,1257.710
80,1282.690
81,1315.601
82,1482.242
83,1506.456
84,1537.743
85,1701.727
86,1735.243
87,1918.146
88,2087.342
89,2170.611
90,2374.045
91,2572.364
92,2799.730
93,3073.476
94,3288.459
95,3609.660
96,4032.315
97,4627.682
98,5533.507
99,7626.196
100,55133.629
