Percentage served,Time in ms
0,16.666
1,18.888
2,19.140
3,19.305
4,19.431
5,19.546
6,19.640
7,19.731
8,19.815
9,19.900
10,19.984
11,20.076
12,20.169
13,20.262
14,20.385
15,20.530
16,20.752
17,21.207
18,21.845
19,22.376
20,23.105
21,23.834
22,24.177
23,24.429
24,24.656
25,24.882
26,25.164
27,25.568
28,26.140
29,26.574
30,26.903
31,27.224
32,27.598
33,28.262
34,29.059
35,29.704
36,30.619
37,31.741
38,32.780
39,34.109
40,35.614
41,37.280
42,39.298
43,42.099
44,45.579
45,49.240
46,51.960
47,58.955
48,227.832
49,233.181
50,235.855
51,238.074
52,240.040
53,242.417
54,245.964
55,250.954
56,255.523
57,259.502
58,266.373
59,433.814
60,454.000
61,464.419
62,477.258
63,648.539
64,658.816
65,665.084
66,674.599
67,686.879
68,862.146
69,881.085
70,896.629
71,1022.982
72,1033.266
73,1040.152
74,1046.384
75,1052.872
76,1061.812
77,1080.535
78,1105.567
79,1248.687
80,1272.873
81,1305.542
82,1469.977
83,1504.147
84,1531.415
85,1692.852
86,1727.178
87,1901.673
88,1959.532
89,2152.364
90,2353.534
91,2545.236
92,2760.129
93,3009.443
94,3205.470
95,3482.295
96,3874.014
97,4479.283
98,5471.172
99,7590.296
100,64106.140
