Percentage served,Time in ms
0,1.517
1,2.134
2,2.318
3,2.499
4,2.707
5,2.961
6,3.298
7,3.785
8,4.497
9,6.584
10,11.436
11,17.042
12,22.813
13,28.538
14,34.228
15,41.176
16,46.167
17,50.080
18,53.487
19,58.113
20,62.917
21,67.992
22,71.621
23,75.283
24,78.744
25,82.175
26,85.985
27,88.301
28,90.631
29,93.439
30,96.132
31,99.768
32,103.304
33,107.656
34,112.174
35,115.959
36,119.536
37,122.583
38,126.146
39,130.667
40,134.453
41,138.842
42,143.095
43,148.803
44,153.845
45,156.573
46,159.243
47,162.490
48,165.828
49,168.883
50,171.068
51,173.100
52,175.196
53,177.564
54,180.599
55,182.853
56,184.731
57,186.552
58,188.138
59,189.568
60,191.681
61,193.596
62,195.653
63,197.712
64,199.803
65,202.504
66,205.122
67,207.401
68,209.688
69,212.698
70,216.021
71,219.377
72,222.938
73,226.457
74,230.269
75,233.874
76,236.511
77,238.949
78,242.264
79,246.591
80,251.069
81,255.481
82,258.365
83,261.653
84,264.785
85,267.667
86,270.369
87,273.028
88,276.171
89,279.824
90,283.943
91,288.057
92,292.290
93,296.097
94,299.964
95,306.490
96,316.062
97,384.499
98,1226.341
99,1537.505
100,7532.277
