Percentage served,Time in ms
0,1.507
1,2.054
2,2.225
3,2.335
4,2.437
5,2.541
6,2.655
7,2.771
8,2.894
9,3.017
10,3.158
11,3.327
12,3.544
13,3.866
14,4.335
15,5.085
16,6.075
17,7.308
18,8.681
19,10.146
20,11.488
21,12.786
22,14.332
23,15.902
24,17.298
25,18.973
26,20.738
27,22.490
28,24.201
29,25.838
30,27.290
31,28.741
32,30.125
33,31.719
34,33.389
35,34.954
36,36.569
37,38.342
38,40.173
39,42.140
40,44.191
41,46.225
42,48.302
43,50.751
44,52.951
45,55.410
46,57.966
47,60.631
48,63.323
49,66.001
50,68.844
51,71.863
52,75.519
53,79.087
54,82.253
55,85.472
56,88.824
57,91.880
58,95.024
59,98.243
60,102.118
61,106.306
62,110.029
63,114.122
64,118.110
65,121.882
66,125.504
67,129.172
68,132.523
69,136.195
70,140.824
71,145.160
72,149.103
73,153.389
74,158.030
75,162.437
76,167.429
77,173.168
78,178.732
79,187.716
80,196.167
81,205.029
82,213.820
83,222.493
84,234.705
85,248.043
86,262.303
87,279.465
88,291.751
89,302.591
90,317.882
91,333.688
92,347.025
93,370.375
94,403.094
95,452.896
96,797.674
97,1110.101
98,1273.504
99,1493.158
100,13753.027
