Percentage served,Time in ms
0,1.548
1,2.293
2,2.913
3,3.799
4,5.205
5,8.066
6,13.482
7,19.195
8,24.536
9,30.293
10,34.324
11,38.485
12,43.653
13,51.162
14,57.125
15,63.755
16,71.491
17,83.717
18,98.639
19,111.686
20,126.112
21,139.897
22,155.541
23,168.634
24,181.859
25,190.675
26,197.136
27,203.630
28,209.809
29,214.854
30,220.600
31,226.559
32,232.386
33,239.337
34,247.305
35,253.755
36,258.632
37,262.784
38,266.900
39,270.398
40,273.415
41,276.173
42,278.574
43,280.643
44,282.783
45,285.233
46,287.797
47,290.088
48,292.349
49,294.559
50,296.576
51,298.977
52,301.612
53,304.453
54,307.183
55,309.875
56,312.515
57,315.320
58,318.379
59,321.601
60,324.669
61,328.061
62,332.018
63,336.384
64,341.272
65,345.960
66,350.965
67,356.886
68,363.339
69,369.656
70,377.006
71,384.321
72,395.050
73,411.105
74,432.190
75,477.844
76,554.609
77,710.795
78,855.554
79,953.279
80,1043.385
81,1155.382
82,1262.128
83,1305.966
84,1327.005
85,1348.916
86,1376.462
87,1416.401
88,1509.574
89,1651.350
90,1801.040
91,1984.534
92,2235.487
93,2564.017
94,2872.096
95,3309.626
96,3432.381
97,3958.432
98,5171.990
99,6037.071
100,58769.068
