Percentage served,Time in ms
0,6.061
1,8.543
2,9.539
3,10.155
4,10.714
5,11.137
6,11.487
7,11.815
8,12.145
9,12.479
10,12.787
11,13.099
12,13.419
13,13.721
14,14.024
15,14.311
16,14.618
17,15.042
18,15.490
19,15.835
20,16.126
21,16.360
22,16.590
23,16.807
24,17.030
25,17.240
26,17.454
27,17.675
28,17.914
29,18.153
30,18.405
31,18.665
32,18.904
33,19.143
34,19.370
35,19.578
36,19.789
37,19.987
38,20.168
39,20.342
40,20.520
41,20.684
42,20.858
43,21.025
44,21.198
45,21.355
46,21.519
47,21.684
48,21.850
49,22.017
50,22.179
51,22.331
52,22.482
53,22.618
54,22.755
55,22.880
56,23.010
57,23.125
58,23.234
59,23.342
60,23.444
61,23.541
62,23.635
63,23.722
64,23.809
65,23.889
66,23.973
67,24.054
68,24.133
69,24.213
70,24.304
71,24.394
72,24.492
73,24.593
74,24.704
75,24.830
76,24.964
77,25.135
78,25.361
79,25.626
80,25.952
81,26.366
82,26.885
83,27.677
84,29.448
85,33.771
86,43.198
87,52.791
88,65.075
89,80.356
90,215.754
91,244.395
92,260.097
93,282.960
94,415.467
95,906.757
96,1026.858
97,1036.598
98,1049.530
99,1270.583
100,14107.605
