Percentage served,Time in ms
0,0.380
1,0.574
2,0.632
3,0.685
4,0.739
5,0.793
6,0.845
7,0.899
8,0.956
9,1.016
10,1.081
11,1.156
12,1.241
13,1.331
14,1.433
15,1.548
16,1.680
17,1.806
18,1.957
19,2.115
20,2.289
21,2.465
22,2.639
23,2.823
24,3.061
25,3.336
26,3.588
27,3.820
28,4.047
29,4.297
30,4.665
31,5.079
32,5.472
33,5.886
34,6.337
35,6.666
36,7.037
37,7.318
38,7.639
39,7.980
40,8.337
41,8.691
42,8.993
43,9.257
44,9.525
45,9.743
46,9.900
47,10.017
48,10.098
49,10.168
50,10.227
51,10.283
52,10.333
53,10.381
54,10.426
55,10.470
56,10.511
57,10.553
58,10.595
59,10.636
60,10.679
61,10.725
62,10.772
63,10.823
64,10.878
65,10.939
66,11.004
67,11.074
68,11.152
69,11.250
70,11.352
71,11.467
72,11.604
73,11.749
74,11.913
75,12.084
76,12.277
77,12.488
78,12.732
79,13.054
80,13.384
81,13.755
82,14.186
83,14.646
84,15.103
85,15.700
86,16.520
87,17.643
88,19.497
89,22.498
90,26.295
91,48.347
92,215.927
93,219.259
94,222.798
95,237.381
96,1013.763
97,1024.500
98,1033.061
99,1049.592
100,5227.620
