Percentage served,Time in ms
0,330.641
1,573.561
2,624.393
3,668.964
4,693.739
5,715.868
6,755.069
7,780.180
8,815.949
9,852.076
10,893.009
11,931.555
12,961.719
13,996.282
14,1029.829
15,1053.174
16,1079.154
17,1090.195
18,1099.800
19,1106.250
20,1110.713
21,1114.384
22,1117.520
23,1120.437
24,1123.220
25,1125.939
26,1128.943
27,1132.279
28,1135.702
29,1139.513
30,1143.135
31,1146.401
32,1148.974
33,1151.202
34,1153.214
35,1154.884
36,1156.442
37,1157.920
38,1159.311
39,1160.611
40,1161.849
41,1163.019
42,1164.177
43,1165.226
44,1166.303
45,1167.462
46,1168.546
47,1169.709
48,1170.933
49,1172.228
50,1173.484
51,1174.893
52,1176.423
53,1178.182
54,1180.141
55,1182.428
56,1184.997
57,1187.837
58,1191.037
59,1194.397
60,1198.353
61,1202.887
62,1207.980
63,1213.422
64,1218.529
65,1223.565
66,1228.780
67,1234.877
68,1242.967
69,1251.658
70,1260.786
71,1269.906
72,1281.291
73,1295.316
74,1308.510
75,1319.158
76,1329.960
77,1344.556
78,1367.295
79,1395.111
80,1432.580
81,1471.681
82,1501.855
83,1539.540
84,1575.575
85,1616.567
86,1658.740
87,1705.197
88,1757.088
89,1823.626
90,1920.946
91,2028.648
92,2137.882
93,2188.734
94,2234.082
95,2308.872
96,2501.048
97,2746.180
98,3147.944
99,4057.468
100,50056.888
