Percentage served,Time in ms
0,10.155
1,14.204
2,22.195
3,143.417
4,320.890
5,449.066
6,515.258
7,563.019
8,593.172
9,629.871
10,664.041
11,709.615
12,757.864
13,801.145
14,851.061
15,909.725
16,963.947
17,1003.099
18,1034.666
19,1056.945
20,1074.100
21,1085.742
22,1095.352
23,1107.855
24,1116.918
25,1122.654
26,1126.902
27,1130.640
28,1133.744
29,1137.110
30,1140.466
31,1143.929
32,1147.441
33,1151.180
34,1154.868
35,1158.667
36,1162.679
37,1166.743
38,1170.832
39,1174.845
40,1178.458
41,1181.490
42,1184.213
43,1186.686
44,1188.855
45,1191.087
46,1193.007
47,1195.088
48,1197.270
49,1199.459
50,1201.950
51,1204.718
52,1207.783
53,1211.116
54,1214.935
55,1219.254
56,1223.972
57,1229.523
58,1236.021
59,1242.757
60,1251.186
61,1262.999
62,1280.337
63,1296.873
64,1313.166
65,1330.833
66,1346.049
67,1360.662
68,1381.381
69,1408.323
70,1447.524
71,1481.284
72,1505.799
73,1528.742
74,1556.197
75,1589.809
76,1627.810
77,1664.049
78,1695.925
79,1733.296
80,1778.453
81,1829.560
82,1896.162
83,1967.759
84,2038.148
85,2129.917
86,2182.184
87,2214.632
88,2249.325
89,2307.934
90,2398.557
91,2528.076
92,2662.210
93,2823.433
94,3035.959
95,3317.055
96,3741.356
97,4320.340
98,5329.630
99,7409.743
100,90908.521
