Percentage served,Time in ms
0,233.805
1,453.457
2,514.831
3,559.054
4,587.935
5,636.941
6,707.041
7,773.588
8,833.465
9,912.957
10,984.832
11,1022.723
12,1058.655
13,1079.509
14,1097.347
15,1113.121
16,1129.201
17,1139.731
18,1147.381
19,1154.239
20,1161.079
21,1168.626
22,1175.099
23,1180.827
24,1185.890
25,1190.676
26,1195.402
27,1199.989
28,1204.427
29,1208.160
30,1212.251
31,1216.396
32,1220.190
33,1223.653
34,1227.043
35,1230.437
36,1234.041
37,1237.745
38,1241.554
39,1245.596
40,1250.258
41,1255.233
42,1260.918
43,1268.470
44,1277.857
45,1288.120
46,1299.462
47,1311.264
48,1322.919
49,1335.595
50,1348.837
51,1364.201
52,1379.714
53,1395.465
54,1414.287
55,1441.353
56,1476.147
57,1505.887
58,1532.940
59,1555.085
60,1575.817
61,1597.869
62,1620.320
63,1645.326
64,1669.290
65,1694.267
66,1719.635
67,1745.467
68,1772.516
69,1801.519
70,1833.838
71,1869.322
72,1911.281
73,1962.830
74,2015.777
75,2072.595
76,2132.204
77,2183.788
78,2217.154
79,2242.425
80,2265.641
81,2297.651
82,2342.217
83,2395.886
84,2464.824
85,2549.557
86,2627.517
87,2720.676
88,2819.846
89,2929.701
90,3061.475
91,3221.434
92,3388.751
93,3614.213
94,3891.021
95,4239.084
96,4626.543
97,5249.079
98,6177.998
99,8262.399
100,140348.391
