KiB used, 395140 buff/cache
710 5.6 0.4 2:22.17
710 5.6 0.4 2:22.21
710 5.6 0.4 2:22.27
710 5.3 0.4 2:22.29
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
710 5.3 0.4 2:22.36
500 0.0 0.9 0:00.48
710 5.0 0.4 2:22.44
710 5.0 0.4 2:22.49
710 5.6 0.4 2:22.56
710 5.0 0.4 2:22.61
710 5.6 0.4 2:22.66
710 5.3 0.4 2:22.70
710 5.3 0.4 2:22.75
500 0.0 0.9 0:00.48
710 11.1 0.4 2:22.86
710 5.0 0.4 2:22.90
710 5.6 0.4 2:22.94
710 5.6 0.4 2:22.99
500 0.0 0.9 0:00.48
710 5.6 0.4 2:23.09
710 5.0 0.4 2:23.14
710 5.6 0.4 2:23.18
710 5.3 0.4 2:23.23
710 5.6 0.4 2:23.29
710 5.6 0.4 2:23.34
710 5.6 0.4 2:23.38
500 0.0 0.9 0:00.48
710 5.3 0.4 2:23.47
710 5.3 0.4 2:23.52
710 5.6 0.4 2:23.56
KiB used, 395876 buff/cache
710 5.0 0.4 2:23.66
710 5.3 0.4 2:23.71
710 10.5 0.4 2:23.77
710 5.3 0.4 2:23.81
710 5.6 0.4 2:23.86
710 5.6 0.4 2:23.90
710 5.3 0.4 2:23.96
500 0.0 0.9 0:00.48
710 5.3 0.4 2:24.06
710 4.8 0.4 2:24.12
710 5.0 0.4 2:24.17
710 5.6 0.4 2:24.23
710 5.3 0.4 2:24.27
500 0.0 0.9 0:00.48
710 5.3 0.4 2:24.36
710 5.3 0.4 2:24.41
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
710 5.6 0.4 2:24.61
710 5.6 0.4 2:24.66
500 0.0 0.9 0:00.48
710 10.5 0.4 2:24.77
710 5.0 0.4 2:24.82
710 5.6 0.4 2:24.87
710 5.0 0.4 2:24.92
710 5.3 0.4 2:24.99
710 5.3 0.4 2:25.03
710 4.8 0.4 2:25.09
710 5.0 0.4 2:25.14
710 5.3 0.4 2:25.19
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
710 5.9 0.4 2:25.34
500 0.0 0.9 0:00.48
710 5.3 0.4 2:25.43
710 5.3 0.4 2:25.49
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
710 5.0 0.4 2:25.64
500 0.0 0.9 0:00.48
710 5.6 0.4 2:25.74
710 5.6 0.4 2:25.79
710 5.3 0.4 2:25.83
710 5.3 0.4 2:25.89
710 4.8 0.4 2:25.94
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
500 0.0 0.9 0:00.48
