KiB used, 397096 buff/cache
709 0.0 0.4 1:45.10
709 0.0 0.4 1:45.13
709 0.0 0.4 1:45.16
709 0.0 0.4 1:45.19
709 0.0 0.4 1:45.22
709 0.0 0.4 1:45.25
709 4.8 0.4 1:45.29
709 5.0 0.4 1:45.32
709 0.0 0.4 1:45.34
709 0.0 0.4 1:45.37
709 5.3 0.4 1:45.41
709 0.0 0.4 1:45.44
709 5.6 0.4 1:45.48
709 0.0 0.4 1:45.51
709 0.0 0.4 1:45.54
709 5.0 0.4 1:45.58
709 5.0 0.4 1:45.61
709 0.0 0.4 1:45.63
709 5.3 0.4 1:45.66
709 5.3 0.4 1:45.69
709 5.6 0.4 1:45.72
709 0.0 0.4 1:45.75
709 5.3 0.4 1:45.78
709 5.6 0.4 1:45.81
709 5.6 0.4 1:45.84
709 5.3 0.4 1:45.87
709 5.6 0.4 1:45.91
709 5.6 0.4 1:45.94
709 5.3 0.4 1:45.97
709 0.0 0.4 1:45.99
709 5.6 0.4 1:46.03
709 0.0 0.4 1:46.06
709 0.0 0.4 1:46.09
709 5.6 0.4 1:46.12
709 0.0 0.4 1:46.16
709 0.0 0.4 1:46.20
709 5.3 0.4 1:46.23
709 0.0 0.4 1:46.25
709 5.3 0.4 1:46.29
709 0.0 0.4 1:46.31
709 0.0 0.4 1:46.35
709 10.5 0.4 1:46.40
709 0.0 0.4 1:46.42
709 5.6 0.4 1:46.45
709 5.0 0.4 1:46.49
709 0.0 0.4 1:46.51
709 5.6 0.4 1:46.54
709 0.0 0.4 1:46.57
709 11.1 0.4 1:46.62
709 0.0 0.4 1:46.63
709 0.0 0.4 1:46.66
709 5.6 0.4 1:46.69
709 0.0 0.4 1:46.72
709 0.0 0.4 1:46.76
709 0.0 0.4 1:46.79
709 4.8 0.4 1:46.83
709 0.0 0.4 1:46.86
709 5.6 0.4 1:46.89
709 5.3 0.4 1:46.92
709 5.6 0.4 1:46.96
709 0.0 0.4 1:47.00
709 5.3 0.4 1:47.02
709 0.0 0.4 1:47.05
709 5.3 0.4 1:47.09
709 0.0 0.4 1:47.12
709 0.0 0.4 1:47.15
709 5.6 0.4 1:47.19
709 5.6 0.4 1:47.22
709 0.0 0.4 1:47.24
709 5.6 0.4 1:47.28
709 5.3 0.4 1:47.31
709 5.9 0.4 1:47.34
709 0.0 0.4 1:47.37
709 0.0 0.4 1:47.41
709 0.0 0.4 1:47.44
709 5.6 0.4 1:47.47
709 5.6 0.4 1:47.50
709 0.0 0.4 1:47.53
709 0.0 0.4 1:47.54
709 0.0 0.4 1:47.54
709 0.0 0.4 1:47.54
709 0.0 0.4 1:47.54
709 0.0 0.4 1:47.54
709 0.0 0.4 1:47.54
709 0.0 0.4 1:47.54
709 0.0 0.4 1:47.54
709 0.0 0.4 1:47.54
709 0.0 0.4 1:47.54
709 0.0 0.4 1:47.54
709 0.0 0.4 1:47.54
709 0.0 0.4 1:47.54
709 0.0 0.4 1:47.54
709 0.0 0.4 1:47.54
709 0.0 0.4 1:47.54
709 0.0 0.4 1:47.54
709 0.0 0.4 1:47.54
709 0.0 0.4 1:47.54
709 0.0 0.4 1:47.54
