KiB used, 391712 buff/cache
712 5.6 0.4 1:52.40
712 5.6 0.4 1:52.44
712 5.3 0.4 1:52.48
712 0.0 0.4 1:52.52
712 4.5 0.4 1:52.58
KiB used, 391940 buff/cache
712 0.0 0.4 1:52.66
712 5.3 0.4 1:52.71
712 5.3 0.4 1:52.75
KiB used, 392056 buff/cache
712 10.5 0.4 1:52.85
712 11.1 0.4 1:52.89
712 5.6 0.4 1:52.93
712 4.3 0.4 1:52.98
712 0.0 0.4 1:53.03
712 5.6 0.4 1:53.08
712 0.0 0.4 1:53.13
712 4.8 0.4 1:53.18
712 5.3 0.4 1:53.24
712 4.2 0.4 1:53.30
712 0.0 0.4 1:53.33
712 4.0 0.4 1:53.38
712 5.6 0.4 1:53.42
712 0.0 0.4 1:53.46
712 5.6 0.4 1:53.51
712 5.6 0.4 1:53.55
712 5.6 0.4 1:53.59
KiB 1529712 avail Mem
712 5.6 0.4 1:53.68
712 4.5 0.4 1:53.74
KiB used, 392604 buff/cache
712 4.5 0.4 1:53.83
712 0.0 0.4 1:53.86
712 11.1 0.4 1:53.91
712 5.6 0.4 1:53.96
KiB used, 392740 buff/cache
712 0.0 0.4 1:54.05
712 0.0 0.4 1:54.09
712 5.6 0.4 1:54.14
712 5.6 0.4 1:54.18
712 11.1 0.4 1:54.23
712 5.9 0.4 1:54.27
712 5.6 0.4 1:54.31
712 5.6 0.4 1:54.35
712 5.6 0.4 1:54.40
712 0.0 0.4 1:54.45
712 11.1 0.4 1:54.50
712 0.0 0.4 1:54.55
712 4.3 0.4 1:54.58
712 4.2 0.4 1:54.63
712 0.0 0.4 1:54.67
712 0.0 0.4 1:54.72
13157 11.1 0.5 0:20.05
712 0.0 0.4 1:54.82
13157 5.6 0.5 0:20.09
712 5.6 0.4 1:54.91
KiB used, 393296 buff/cache
712 5.6 0.4 1:54.98
KiB 1530712 avail Mem
712 0.0 0.4 1:55.07
712 4.0 0.4 1:55.12
712 5.3 0.4 1:55.16
712 5.6 0.4 1:55.20
712 4.3 0.4 1:55.24
712 5.6 0.4 1:55.28
712 5.3 0.4 1:55.32
712 11.1 0.4 1:55.37
712 5.6 0.4 1:55.41
712 5.6 0.4 1:55.45
712 5.6 0.4 1:55.49
712 0.0 0.4 1:55.54
712 0.0 0.4 1:55.58
712 5.6 0.4 1:55.64
13157 11.8 0.5 0:20.54
712 10.0 0.4 1:55.74
712 4.8 0.4 1:55.79
712 5.6 0.4 1:55.83
712 4.2 0.4 1:55.88
712 0.0 0.4 1:55.88
712 0.0 0.4 1:55.88
13157 5.6 0.5 0:20.69
13157 5.6 0.5 0:20.71
13157 5.6 0.5 0:20.73
13157 5.6 0.5 0:20.75
712 0.0 0.4 1:55.88
712 0.0 0.4 1:55.88
712 0.0 0.4 1:55.88
712 0.0 0.4 1:55.88
712 0.0 0.4 1:55.88
13157 5.6 0.5 0:20.88
13157 5.6 0.5 0:20.90
13157 5.6 0.5 0:20.92
13157 5.6 0.5 0:20.94
13157 5.6 0.5 0:20.96
