Percentage served,Time in ms
0,1.320
1,1.633
2,1.687
3,1.730
4,1.777
5,1.830
6,1.890
7,1.967
8,2.064
9,2.204
10,2.476
11,3.023
12,4.012
13,5.028
14,6.304
15,8.068
16,9.936
17,11.839
18,13.921
19,16.313
20,19.244
21,21.553
22,23.957
23,26.167
24,28.266
25,29.992
26,32.260
27,35.214
28,38.016
29,40.550
30,43.696
31,46.482
32,49.424
33,52.981
34,56.817
35,59.873
36,62.614
37,65.542
38,68.323
39,71.410
40,74.659
41,77.518
42,80.476
43,82.716
44,84.727
45,86.848
46,89.153
47,91.339
48,93.756
49,96.649
50,99.627
51,101.947
52,104.738
53,108.035
54,111.067
55,114.032
56,116.655
57,119.013
58,122.149
59,126.176
60,129.682
61,132.439
62,136.075
63,138.681
64,141.596
65,144.644
66,148.012
67,152.172
68,155.990
69,159.651
70,164.079
71,170.619
72,177.893
73,183.313
74,189.083
75,190.773
76,192.512
77,194.464
78,196.710
79,199.364
80,201.783
81,204.679
82,209.108
83,214.421
84,218.963
85,224.950
86,234.451
87,254.821
88,262.139
89,266.734
90,274.565
91,286.506
92,306.829
93,368.113
94,1021.845
95,1072.347
96,1122.828
97,1181.219
98,1440.605
99,3058.302
100,7851.252
