Percentage served,Time in ms
0,1.585
1,5.883
2,10.618
3,13.673
4,18.106
5,21.229
6,24.072
7,26.465
8,30.250
9,36.931
10,43.250
11,49.120
12,53.986
13,60.769
14,64.258
15,68.027
16,73.357
17,79.748
18,85.242
19,90.753
20,97.379
21,103.506
22,110.295
23,114.860
24,119.931
25,125.953
26,132.330
27,138.815
28,146.096
29,154.109
30,159.440
31,163.965
32,169.941
33,175.883
34,185.345
35,192.722
36,196.804
37,200.319
38,205.555
39,210.035
40,213.731
41,219.357
42,224.934
43,230.320
44,237.161
45,243.557
46,250.103
47,253.927
48,257.283
49,260.449
50,263.212
51,266.471
52,269.875
53,272.428
54,275.030
55,277.127
56,279.354
57,281.372
58,283.598
59,286.102
60,288.347
61,290.632
62,292.830
63,295.085
64,298.031
65,301.096
66,303.611
67,306.446
68,309.281
69,312.226
70,315.173
71,318.623
72,321.822
73,324.787
74,327.740
75,331.214
76,334.420
77,337.893
78,341.469
79,346.888
80,353.168
81,361.326
82,370.229
83,383.472
84,483.303
85,791.792
86,844.284
87,878.547
88,918.421
89,1125.802
90,1227.144
91,1294.279
92,1311.146
93,1324.359
94,1340.301
95,1361.612
96,1402.460
97,1873.810
98,3145.296
99,3362.360
100,19947.366
