Percentage served,Time in ms
0,1.374
1,1.590
2,1.641
3,1.677
4,1.706
5,1.732
6,1.755
7,1.777
8,1.799
9,1.821
10,1.844
11,1.866
12,1.890
13,1.915
14,1.944
15,1.973
16,2.007
17,2.043
18,2.083
19,2.131
20,2.188
21,2.261
22,2.357
23,2.499
24,2.710
25,3.023
26,3.484
27,4.018
28,4.576
29,5.213
30,5.919
31,6.642
32,7.307
33,8.032
34,8.879
35,9.818
36,10.869
37,12.032
38,13.388
39,14.914
40,16.372
41,17.940
42,19.565
43,21.380
44,23.390
45,25.280
46,27.328
47,29.258
48,31.224
49,32.838
50,34.637
51,36.844
52,38.963
53,41.404
54,43.953
55,46.862
56,50.136
57,52.967
58,55.766
59,58.377
60,61.586
61,65.875
62,69.594
63,73.419
64,77.993
65,82.767
66,87.792
67,92.862
68,96.857
69,102.252
70,106.887
71,111.050
72,115.196
73,121.212
74,127.847
75,133.927
76,140.272
77,145.391
78,152.494
79,159.840
80,167.312
81,174.351
82,180.009
83,186.285
84,190.479
85,194.038
86,197.369
87,203.444
88,208.548
89,213.536
90,218.077
91,222.710
92,227.096
93,231.835
94,241.612
95,257.534
96,1019.052
97,1052.661
98,1122.994
99,1407.609
100,5061.920
