Percentage served,Time in ms
0,15.627
1,18.833
2,19.094
3,19.259
4,19.388
5,19.502
6,19.604
7,19.692
8,19.774
9,19.857
10,19.940
11,20.022
12,20.115
13,20.219
14,20.331
15,20.468
16,20.662
17,21.002
18,21.600
19,22.114
20,22.693
21,23.558
22,24.021
23,24.300
24,24.540
25,24.789
26,25.060
27,25.426
28,26.011
29,26.463
30,26.820
31,27.132
32,27.502
33,28.067
34,28.866
35,29.534
36,30.329
37,31.449
38,32.480
39,33.843
40,35.336
41,37.276
42,39.519
43,42.590
44,46.466
45,50.528
46,55.680
47,223.973
48,231.753
49,234.499
50,236.743
51,238.828
52,240.866
53,243.615
54,247.362
55,252.526
56,257.067
57,261.531
58,273.374
59,444.420
60,457.987
61,467.928
62,488.788
63,654.416
64,660.946
65,669.290
66,679.175
67,699.296
68,870.543
69,884.240
70,902.732
71,1027.359
72,1035.774
73,1042.274
74,1048.725
75,1055.488
76,1067.803
77,1091.971
78,1128.283
79,1260.491
80,1285.849
81,1318.960
82,1485.544
83,1506.098
84,1535.574
85,1698.270
86,1730.104
87,1910.485
88,1976.967
89,2156.411
90,2355.951
91,2555.636
92,2772.258
93,3029.598
94,3215.835
95,3534.063
96,3944.255
97,4481.367
98,5494.280
99,7466.703
100,78102.158
