Percentage served,Time in ms
0,2.146
1,4.116
2,5.833
3,9.010
4,11.407
5,12.498
6,13.222
7,13.945
8,14.723
9,15.540
10,15.968
11,16.268
12,16.539
13,16.801
14,17.124
15,17.637
16,18.278
17,18.851
18,19.596
19,20.181
20,20.676
21,21.273
22,21.986
23,22.611
24,23.320
25,24.319
26,25.454
27,26.949
28,29.016
29,32.262
30,38.621
31,47.812
32,110.503
33,222.522
34,225.865
35,227.954
36,229.776
37,231.480
38,233.099
39,234.808
40,236.859
41,239.624
42,243.353
43,246.885
44,250.333
45,253.998
46,259.661
47,285.881
48,432.308
49,439.324
50,444.756
51,450.061
52,456.275
53,462.476
54,470.003
55,489.768
56,622.307
57,647.136
58,653.275
59,660.364
60,668.504
61,676.930
62,691.988
63,779.252
64,858.453
65,868.661
66,879.509
67,891.050
68,914.909
69,1023.502
70,1038.424
71,1054.944
72,1075.542
73,1091.378
74,1109.036
75,1178.875
76,1260.398
77,1285.146
78,1306.314
79,1335.560
80,1468.072
81,1497.915
82,1524.319
83,1602.058
84,1700.984
85,1732.486
86,1822.935
87,1921.877
88,1968.599
89,2130.326
90,2199.931
91,2370.558
92,2566.074
93,2778.990
94,3038.632
95,3421.458
96,3820.023
97,4383.049
98,5802.632
99,20001.339
100,93462.267
