Percentage served,Time in ms
0,0.965
1,1.569
2,1.753
3,1.903
4,2.049
5,2.199
6,2.372
7,2.549
8,2.735
9,2.936
10,3.149
11,3.373
12,3.604
13,3.839
14,4.057
15,4.291
16,4.517
17,4.735
18,4.956
19,5.199
20,5.458
21,5.725
22,6.027
23,6.318
24,6.659
25,7.041
26,7.426
27,7.813
28,8.233
29,8.664
30,9.098
31,9.566
32,10.069
33,10.611
34,11.182
35,11.820
36,12.430
37,13.023
38,13.606
39,14.245
40,15.058
41,15.878
42,16.770
43,17.633
44,18.760
45,20.010
46,21.147
47,22.286
48,23.528
49,25.130
50,27.068
51,29.480
52,32.362
53,34.827
54,36.696
55,38.493
56,40.398
57,42.825
58,45.009
59,47.014
60,48.912
61,50.713
62,52.348
63,54.012
64,55.734
65,57.404
66,59.294
67,60.997
68,62.560
69,64.310
70,65.933
71,67.784
72,69.688
73,71.787
74,74.370
75,77.265
76,79.479
77,81.821
78,84.679
79,88.019
80,93.153
81,99.797
82,108.846
83,116.629
84,129.266
85,144.291
86,151.954
87,157.850
88,169.763
89,199.481
90,239.488
91,273.271
92,389.663
93,582.707
94,1014.905
95,1082.426
96,1118.846
97,1179.853
98,1376.211
99,3024.543
100,10067.054
