KiB used, 445644 buff/cache
724 5.6 0.4 2:54.21
724 4.3 0.4 2:54.26
724 5.6 0.4 2:54.29
724 0.0 0.4 2:54.32
724 5.6 0.4 2:54.36
724 0.0 0.4 2:54.40
724 0.0 0.4 2:54.44
724 4.8 0.4 2:54.48
724 5.6 0.4 2:54.52
724 5.6 0.4 2:54.57
724 4.8 0.4 2:54.62
724 5.6 0.4 2:54.66
724 4.2 0.4 2:54.70
724 0.0 0.4 2:54.73
724 4.5 0.4 2:54.77
724 11.1 0.4 2:54.82
724 0.0 0.4 2:54.84
724 5.6 0.4 2:54.89
724 0.0 0.4 2:54.93
724 5.6 0.4 2:54.97
724 5.0 0.4 2:55.02
17246 21.7 0.2 0:00.05
KiB used, 446352 buff/cache
724 5.6 0.4 2:55.14
724 5.6 0.4 2:55.18
17398 5.6 0.1 0:00.01
724 11.1 0.4 2:55.28
724 0.0 0.4 2:55.31
724 0.0 0.4 2:55.36
724 5.3 0.4 2:55.41
724 5.3 0.4 2:55.45
724 0.0 0.4 2:55.49
KiB used, 446596 buff/cache
724 5.6 0.4 2:55.58
724 5.6 0.4 2:55.62
724 5.9 0.4 2:55.65
724 11.1 0.4 2:55.70
724 0.0 0.4 2:55.75
724 0.0 0.4 2:55.79
724 0.0 0.4 2:55.82
724 5.6 0.4 2:55.86
724 5.6 0.4 2:55.90
724 5.3 0.4 2:55.94
724 5.9 0.4 2:55.98
724 0.0 0.4 2:56.01
724 5.6 0.4 2:56.06
724 5.3 0.4 2:56.10
724 5.6 0.4 2:56.14
724 5.6 0.4 2:56.18
724 5.6 0.4 2:56.22
724 5.6 0.4 2:56.27
724 4.3 0.4 2:56.33
724 5.6 0.4 2:56.37
724 11.1 0.4 2:56.42
KiB used, 447164 buff/cache
724 5.6 0.4 2:56.50
724 11.1 0.4 2:56.55
KiB used, 447244 buff/cache
724 0.0 0.4 2:56.63
724 0.0 0.4 2:56.66
724 0.0 0.4 2:56.69
724 4.3 0.4 2:56.74
724 0.0 0.4 2:56.77
724 4.5 0.4 2:56.82
724 5.3 0.4 2:56.85
724 11.1 0.4 2:56.90
724 0.0 0.4 2:56.94
724 0.0 0.4 2:56.99
724 4.5 0.4 2:57.03
724 5.6 0.4 2:57.07
724 5.6 0.4 2:57.12
724 5.6 0.4 2:57.16
724 5.6 0.4 2:57.20
724 5.6 0.4 2:57.23
KiB used, 447700 buff/cache
KiB used, 447724 buff/cache
724 0.0 0.4 2:57.35
724 0.0 0.4 2:57.39
724 5.6 0.4 2:57.43
724 0.0 0.4 2:57.43
KiB 1525724 avail Mem
724 0.0 0.4 2:57.43
724 0.0 0.4 2:57.43
724 0.0 0.4 2:57.43
724 0.0 0.4 2:57.43
724 0.0 0.4 2:57.43
724 0.0 0.4 2:57.43
724 0.0 0.4 2:57.43
