KiB used, 412720 buff/cache
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
KiB used, 413720 buff/cache
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
KiB 1527204 avail Mem
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
720 0.0 0.1 0:00.00
