Percentage served,Time in ms
0,2.418
1,6.416
2,6.946
3,7.339
4,7.655
5,7.893
6,8.078
7,8.235
8,8.384
9,8.511
10,8.626
11,8.731
12,8.828
13,8.917
14,9.004
15,9.089
16,9.168
17,9.241
18,9.312
19,9.383
20,9.456
21,9.529
22,9.598
23,9.671
24,9.750
25,9.828
26,9.906
27,9.990
28,10.074
29,10.164
30,10.246
31,10.334
32,10.425
33,10.518
34,10.614
35,10.715
36,10.816
37,10.926
38,11.044
39,11.160
40,11.285
41,11.408
42,11.535
43,11.661
44,11.800
45,11.951
46,12.098
47,12.251
48,12.404
49,12.565
50,12.732
51,12.906
52,13.087
53,13.260
54,13.444
55,13.631
56,13.826
57,14.029
58,14.236
59,14.453
60,14.691
61,14.945
62,15.229
63,15.529
64,15.874
65,16.228
66,16.600
67,17.019
68,17.501
69,18.085
70,18.809
71,19.571
72,20.577
73,21.888
74,23.436
75,25.725
76,28.859
77,34.435
78,41.555
79,54.469
80,95.510
81,215.637
82,219.137
83,221.706
84,223.727
85,226.313
86,230.817
87,436.593
88,1015.397
89,1019.986
90,1023.882
91,1027.486
92,1030.668
93,1034.253
94,1038.379
95,1043.280
96,1221.237
97,1245.644
98,3036.265
99,8708.958
100,58653.558
