Percentage served,Time in ms
0,3.427
1,9.775
2,13.088
3,14.486
4,15.834
5,16.424
6,17.522
7,18.377
8,18.836
9,19.158
10,19.461
11,19.773
12,20.115
13,20.417
14,20.754
15,21.053
16,21.349
17,21.622
18,21.879
19,22.115
20,22.356
21,22.574
22,22.772
23,22.950
24,23.103
25,23.223
26,23.338
27,23.433
28,23.523
29,23.599
30,23.673
31,23.737
32,23.798
33,23.860
34,23.914
35,23.967
36,24.017
37,24.068
38,24.118
39,24.166
40,24.215
41,24.262
42,24.313
43,24.358
44,24.403
45,24.449
46,24.493
47,24.538
48,24.582
49,24.627
50,24.671
51,24.713
52,24.755
53,24.800
54,24.843
55,24.884
56,24.927
57,24.972
58,25.014
59,25.058
60,25.102
61,25.148
62,25.197
63,25.244
64,25.295
65,25.348
66,25.408
67,25.469
68,25.530
69,25.595
70,25.667
71,25.743
72,25.829
73,25.918
74,26.025
75,26.143
76,26.273
77,26.434
78,26.629
79,26.872
80,27.193
81,27.537
82,27.924
83,28.432
84,29.194
85,31.111
86,36.638
87,51.565
88,60.200
89,73.027
90,87.858
91,94.462
92,237.481
93,252.911
94,294.531
95,508.990
96,1027.928
97,1040.920
98,1063.118
99,1366.224
100,12046.503
