Percentage served,Time in ms
0,2.220
1,4.664
2,5.359
3,5.895
4,6.313
5,6.692
6,7.071
7,7.457
8,7.870
9,8.336
10,8.780
11,9.355
12,10.073
13,10.813
14,11.469
15,12.199
16,13.140
17,13.926
18,15.249
19,16.663
20,17.430
21,17.935
22,18.311
23,18.599
24,18.855
25,19.092
26,19.325
27,19.568
28,19.821
29,20.069
30,20.329
31,20.612
32,20.877
33,21.138
34,21.371
35,21.582
36,21.774
37,21.945
38,22.111
39,22.272
40,22.413
41,22.547
42,22.660
43,22.764
44,22.861
45,22.947
46,23.028
47,23.103
48,23.172
49,23.241
50,23.308
51,23.370
52,23.430
53,23.487
54,23.543
55,23.599
56,23.654
57,23.710
58,23.764
59,23.815
60,23.869
61,23.923
62,23.975
63,24.034
64,24.088
65,24.149
66,24.208
67,24.277
68,24.343
69,24.412
70,24.487
71,24.568
72,24.656
73,24.752
74,24.862
75,24.993
76,25.146
77,25.340
78,25.622
79,25.984
80,26.409
81,26.866
82,27.463
83,28.682
84,31.990
85,35.352
86,41.059
87,51.814
88,64.190
89,72.425
90,86.681
91,94.754
92,234.509
93,260.358
94,312.841
95,978.196
96,1025.919
97,1035.944
98,1048.313
99,1203.406
100,14121.503
