Percentage served,Time in ms
0,14.428
1,18.510
2,19.570
3,19.883
4,20.051
5,20.185
6,20.287
7,20.372
8,20.450
9,20.522
10,20.583
11,20.643
12,20.697
13,20.748
14,20.795
15,20.840
16,20.881
17,20.921
18,20.960
19,20.995
20,21.029
21,21.066
22,21.101
23,21.133
24,21.167
25,21.202
26,21.236
27,21.270
28,21.306
29,21.342
30,21.379
31,21.418
32,21.455
33,21.495
34,21.535
35,21.576
36,21.617
37,21.661
38,21.702
39,21.745
40,21.791
41,21.836
42,21.882
43,21.933
44,21.985
45,22.041
46,22.099
47,22.156
48,22.216
49,22.280
50,22.352
51,22.424
52,22.501
53,22.587
54,22.684
55,22.793
56,22.911
57,23.045
58,23.170
59,23.296
60,23.421
61,23.549
62,23.678
63,23.810
64,23.950
65,24.106
66,24.273
67,24.463
68,24.643
69,24.861
70,25.123
71,25.417
72,25.707
73,26.006
74,26.330
75,26.663
76,27.045
77,27.453
78,27.997
79,28.574
80,29.146
81,29.688
82,30.230
83,30.887
84,31.459
85,32.117
86,32.772
87,33.499
88,34.470
89,35.751
90,36.978
91,38.717
92,40.228
93,42.851
94,56.102
95,231.066
96,236.437
97,243.187
98,681.657
99,1037.479
100,3581.172
