Percentage served,Time in ms
0,0.541
1,0.948
2,1.065
3,1.140
4,1.188
5,1.222
6,1.254
7,1.286
8,1.318
9,1.353
10,1.390
11,1.429
12,1.467
13,1.501
14,1.530
15,1.558
16,1.583
17,1.607
18,1.629
19,1.650
20,1.670
21,1.689
22,1.707
23,1.726
24,1.743
25,1.761
26,1.777
27,1.793
28,1.809
29,1.824
30,1.840
31,1.856
32,1.872
33,1.888
34,1.905
35,1.921
36,1.938
37,1.956
38,1.975
39,1.993
40,2.013
41,2.034
42,2.056
43,2.078
44,2.103
45,2.127
46,2.150
47,2.175
48,2.201
49,2.226
50,2.251
51,2.279
52,2.307
53,2.338
54,2.370
55,2.405
56,2.448
57,2.495
58,2.548
59,2.612
60,2.695
61,2.795
62,2.911
63,3.050
64,3.216
65,3.409
66,3.629
67,3.871
68,4.148
69,4.500
70,5.002
71,5.665
72,6.652
73,8.058
74,10.381
75,14.990
76,24.168
77,38.702
78,15353.750
79,16451.251
80,17324.602
81,18428.620
82,19781.712
83,20000.536
84,20001.048
85,20001.460
86,20001.806
87,20002.122
88,20002.424
89,20002.706
90,20002.962
91,20003.216
92,20003.480
93,20003.764
94,20004.052
95,20004.385
96,20004.762
97,20005.267
98,20006.040
99,20008.541
100,20549.385
