Percentage served,Time in ms
0,0.464
1,1.293
2,2.130
3,3.710
4,5.253
5,6.131
6,6.700
7,7.115
8,7.997
9,10.139
10,15.912
11,17.570
12,18.619
13,19.150
14,19.535
15,19.873
16,20.131
17,20.313
18,20.452
19,20.556
20,20.647
21,20.720
22,20.786
23,20.846
24,20.905
25,20.956
26,21.003
27,21.051
28,21.097
29,21.140
30,21.183
31,21.227
32,21.270
33,21.315
34,21.357
35,21.405
36,21.452
37,21.502
38,21.551
39,21.605
40,21.660
41,21.715
42,21.770
43,21.827
44,21.890
45,21.952
46,22.012
47,22.076
48,22.142
49,22.212
50,22.281
51,22.351
52,22.421
53,22.500
54,22.589
55,22.679
56,22.768
57,22.852
58,22.952
59,23.048
60,23.146
61,23.254
62,23.371
63,23.495
64,23.636
65,23.787
66,23.954
67,24.123
68,24.304
69,24.498
70,24.700
71,24.906
72,25.102
73,25.318
74,25.537
75,25.793
76,26.085
77,26.401
78,26.742
79,27.172
80,27.774
81,28.364
82,28.995
83,29.596
84,30.345
85,31.325
86,32.386
87,33.877
88,34.916
89,36.020
90,37.517
91,39.711
92,44.405
93,49.411
94,58.375
95,232.382
96,238.232
97,255.742
98,1029.490
99,4429.191
100,8253.544
