Percentage served,Time in ms
0,0.441
1,0.915
2,1.029
3,1.109
4,1.160
5,1.195
6,1.223
7,1.248
8,1.274
9,1.298
10,1.322
11,1.349
12,1.376
13,1.407
14,1.435
15,1.467
16,1.495
17,1.523
18,1.550
19,1.574
20,1.595
21,1.615
22,1.636
23,1.655
24,1.674
25,1.692
26,1.711
27,1.728
28,1.746
29,1.763
30,1.780
31,1.797
32,1.814
33,1.832
34,1.849
35,1.868
36,1.888
37,1.907
38,1.928
39,1.950
40,1.972
41,1.994
42,2.019
43,2.044
44,2.068
45,2.093
46,2.120
47,2.147
48,2.177
49,2.207
50,2.237
51,2.269
52,2.303
53,2.339
54,2.378
55,2.423
56,2.472
57,2.529
58,2.599
59,2.682
60,2.774
61,2.884
62,3.011
63,3.165
64,3.337
65,3.548
66,3.777
67,4.049
68,4.354
69,4.772
70,5.240
71,5.716
72,6.253
73,6.998
74,8.150
75,9.466
76,11.126
77,14.493
78,22.726
79,41.198
80,12501.986
81,16214.272
82,16670.418
83,17518.463
84,18556.548
85,19999.496
86,20000.884
87,20001.444
88,20001.874
89,20002.237
90,20002.588
91,20002.905
92,20003.219
93,20003.526
94,20003.873
95,20004.205
96,20004.639
97,20005.184
98,20006.054
99,20008.658
100,20995.266
