Percentage served,Time in ms
0,9.249
1,14.954
2,16.195
3,17.243
4,17.943
5,18.442
6,18.753
7,19.108
8,19.612
9,19.991
10,20.281
11,20.474
12,20.606
13,20.716
14,20.809
15,20.896
16,20.967
17,21.038
18,21.103
19,21.168
20,21.228
21,21.290
22,21.349
23,21.410
24,21.467
25,21.528
26,21.590
27,21.650
28,21.711
29,21.775
30,21.843
31,21.916
32,21.993
33,22.074
34,22.166
35,22.261
36,22.354
37,22.448
38,22.550
39,22.647
40,22.744
41,22.843
42,22.945
43,23.044
44,23.161
45,23.274
46,23.394
47,23.528
48,23.660
49,23.806
50,23.974
51,24.141
52,24.339
53,24.557
54,24.786
55,25.020
56,25.270
57,25.549
58,25.888
59,26.239
60,26.603
61,27.032
62,27.442
63,27.825
64,28.274
65,28.866
66,29.460
67,30.044
68,30.689
69,31.433
70,32.206
71,32.877
72,33.538
73,34.123
74,34.746
75,35.433
76,36.245
77,37.145
78,37.936
79,38.690
80,39.609
81,40.540
82,41.395
83,42.385
84,43.474
85,44.820
86,46.370
87,47.834
88,49.153
89,50.146
90,51.419
91,52.735
92,54.149
93,57.041
94,65.985
95,225.945
96,236.478
97,243.917
98,456.685
99,1034.858
100,2286.755
