Percentage served,Time in ms
0,2.283
1,6.420
2,7.284
3,7.746
4,7.987
5,8.133
6,8.244
7,8.342
8,8.419
9,8.485
10,8.545
11,8.596
12,8.646
13,8.689
14,8.734
15,8.774
16,8.812
17,8.848
18,8.883
19,8.914
20,8.942
21,8.972
22,8.999
23,9.025
24,9.051
25,9.077
26,9.102
27,9.126
28,9.149
29,9.172
30,9.195
31,9.216
32,9.239
33,9.260
34,9.281
35,9.302
36,9.324
37,9.347
38,9.371
39,9.392
40,9.413
41,9.436
42,9.458
43,9.480
44,9.501
45,9.524
46,9.546
47,9.569
48,9.594
49,9.618
50,9.644
51,9.670
52,9.697
53,9.726
54,9.756
55,9.787
56,9.819
57,9.854
58,9.892
59,9.932
60,9.973
61,10.018
62,10.069
63,10.125
64,10.186
65,10.255
66,10.335
67,10.427
68,10.521
69,10.640
70,10.770
71,10.929
72,11.116
73,11.325
74,11.549
75,11.856
76,12.339
77,12.991
78,13.885
79,14.975
80,16.220
81,17.929
82,20.500
83,23.729
84,28.732
85,38.078
86,62.298
87,119.776
88,214.807
89,216.457
90,218.593
91,220.809
92,225.196
93,1012.634
94,1021.737
95,1027.516
96,1032.700
97,1039.908
98,1243.000
99,9883.826
100,27403.092
