Percentage served,Time in ms
0,4.033
1,5.684
2,6.037
3,6.282
4,6.490
5,6.678
6,6.858
7,7.040
8,7.205
9,7.375
10,7.532
11,7.684
12,7.848
13,8.004
14,8.168
15,8.338
16,8.512
17,8.685
18,8.869
19,9.058
20,9.245
21,9.428
22,9.619
23,9.825
24,10.028
25,10.230
26,10.443
27,10.656
28,10.876
29,11.099
30,11.324
31,11.576
32,11.835
33,12.105
34,12.404
35,12.688
36,12.978
37,13.283
38,13.603
39,13.938
40,14.275
41,14.621
42,14.981
43,15.346
44,15.728
45,16.159
46,16.616
47,17.137
48,17.703
49,18.443
50,19.716
51,24.064
52,121.548
53,213.452
54,253.734
55,363.091
56,439.392
57,500.770
58,534.921
59,555.666
60,568.345
61,576.561
62,585.124
63,593.329
64,600.710
65,608.368
66,614.753
67,621.955
68,632.003
69,644.928
70,655.215
71,673.724
72,703.343
73,742.118
74,779.171
75,815.418
76,856.819
77,906.659
78,951.673
79,1006.091
80,1060.413
81,1143.825
82,1227.612
83,1315.917
84,1407.125
85,1525.840
86,1619.905
87,1674.777
88,1781.480
89,1913.427
90,2078.983
91,2284.794
92,2521.739
93,2840.092
94,3215.140
95,3715.705
96,4398.972
97,5361.865
98,6994.250
99,11033.829
100,108120.709
