Percentage served,Time in ms
0,1.164
1,1.377
2,1.483
3,1.604
4,1.744
5,1.897
6,2.127
7,2.559
8,3.327
9,4.295
10,5.941
11,8.043
12,10.554
13,13.134
14,16.033
15,19.395
16,22.998
17,26.251
18,29.123
19,32.019
20,35.105
21,38.689
22,41.971
23,44.520
24,47.519
25,50.336
26,52.555
27,54.635
28,56.929
29,58.976
30,60.870
31,62.739
32,64.602
33,66.301
34,68.328
35,70.555
36,72.953
37,75.346
38,77.283
39,79.743
40,81.740
41,83.383
42,85.304
43,87.319
44,89.201
45,91.121
46,92.825
47,94.367
48,95.858
49,97.339
50,98.943
51,100.509
52,102.199
53,103.860
54,105.429
55,106.857
56,108.197
57,109.798
58,111.436
59,112.992
60,114.648
61,116.120
62,117.666
63,119.529
64,121.728
65,124.161
66,126.623
67,129.759
68,132.854
69,136.142
70,140.066
71,144.443
72,149.563
73,154.974
74,161.082
75,167.664
76,176.079
77,188.881
78,198.550
79,205.440
80,208.088
81,210.370
82,212.721
83,215.844
84,219.383
85,223.465
86,230.032
87,237.684
88,249.917
89,310.280
90,412.047
91,952.242
92,1053.676
93,1087.352
94,1110.110
95,1129.510
96,1161.810
97,1332.811
98,1923.439
99,3108.850
100,10304.556
