Percentage served,Time in ms
0,1.095
1,1.298
2,1.341
3,1.375
4,1.405
5,1.434
6,1.463
7,1.490
8,1.519
9,1.546
10,1.577
11,1.608
12,1.645
13,1.688
14,1.740
15,1.800
16,1.879
17,1.985
18,2.110
19,2.278
20,2.481
21,2.754
22,3.113
23,3.487
24,3.951
25,4.516
26,5.138
27,5.946
28,6.830
29,7.881
30,9.195
31,10.840
32,12.719
33,14.509
34,16.208
35,17.950
36,19.768
37,21.681
38,23.858
39,26.396
40,29.624
41,32.895
42,35.613
43,38.433
44,41.591
45,44.953
46,48.474
47,52.026
48,55.307
49,58.417
50,62.059
51,65.354
52,68.702
53,72.529
54,76.809
55,81.291
56,85.715
57,90.422
58,94.325
59,97.975
60,101.924
61,106.923
62,111.567
63,115.964
64,120.681
65,126.151
66,132.474
67,139.190
68,146.481
69,154.645
70,163.129
71,169.899
72,177.571
73,184.500
74,189.870
75,196.961
76,201.851
77,203.918
78,205.132
79,206.072
80,206.844
81,207.556
82,208.255
83,209.004
84,209.827
85,210.853
86,212.063
87,213.223
88,214.948
89,217.053
90,220.723
91,226.458
92,230.634
93,234.674
94,260.797
95,1019.391
96,1038.693
97,1076.383
98,1185.694
99,1902.769
100,9652.342
