Percentage served,Time in ms
0,1.296
1,1.782
2,2.131
3,4.275
4,18.851
5,24.594
6,27.207
7,28.809
8,30.175
9,31.326
10,32.364
11,33.462
12,34.599
13,35.753
14,37.004
15,38.139
16,39.129
17,40.050
18,40.899
19,41.671
20,42.421
21,43.156
22,43.863
23,44.592
24,45.299
25,45.983
26,46.674
27,47.332
28,47.944
29,48.566
30,49.214
31,49.849
32,50.466
33,51.110
34,51.785
35,52.410
36,53.058
37,53.706
38,54.349
39,54.965
40,55.594
41,56.207
42,56.851
43,57.467
44,58.061
45,58.711
46,59.302
47,59.930
48,60.529
49,61.186
50,61.817
51,62.453
52,63.075
53,63.722
54,64.365
55,65.064
56,65.768
57,66.422
58,67.057
59,67.682
60,68.272
61,68.812
62,69.442
63,70.106
64,70.808
65,71.520
66,72.273
67,73.051
68,73.755
69,74.507
70,75.290
71,75.988
72,76.747
73,77.587
74,78.394
75,79.173
76,80.064
77,80.975
78,81.897
79,82.903
80,83.994
81,85.111
82,86.313
83,87.727
84,89.212
85,90.807
86,92.392
87,94.311
88,96.598
89,99.455
90,102.925
91,106.096
92,110.258
93,116.058
94,122.868
95,138.445
96,188.522
97,237.035
98,299.015
99,1082.260
100,7637.553
