Percentage served,Time in ms
0,1.160
1,2.114
2,6.057
3,17.852
4,28.665
5,38.891
6,46.519
7,52.689
8,58.225
9,62.221
10,65.340
11,68.322
12,71.071
13,73.766
14,76.527
15,78.997
16,81.286
17,83.029
18,84.668
19,86.385
20,87.761
21,89.121
22,90.670
23,91.902
24,93.216
25,94.685
26,96.271
27,97.873
28,99.501
29,101.036
30,102.652
31,104.043
32,105.419
33,106.991
34,108.951
35,110.915
36,113.123
37,115.202
38,117.351
39,119.869
40,122.885
41,125.519
42,128.348
43,131.110
44,134.520
45,137.769
46,140.785
47,144.366
48,147.932
49,152.033
50,156.054
51,160.801
52,165.844
53,170.141
54,173.475
55,177.858
56,183.188
57,187.973
58,194.558
59,200.604
60,205.428
61,209.335
62,211.753
63,213.933
64,215.802
65,217.480
66,219.137
67,220.720
68,222.782
69,224.702
70,227.120
71,230.505
72,236.265
73,242.560
74,247.518
75,256.576
76,268.885
77,283.215
78,295.994
79,306.254
80,317.737
81,327.149
82,338.176
83,363.909
84,430.424
85,542.641
86,792.660
87,1046.138
88,1101.278
89,1123.082
90,1146.844
91,1182.958
92,1235.995
93,1318.411
94,1507.303
95,1966.377
96,3092.664
97,3170.987
98,3679.473
99,5139.188
100,32677.873
