Percentage served,Time in ms
0,1.178
1,1.505
2,1.719
3,2.248
4,4.454
5,6.730
6,9.911
7,13.772
8,17.958
9,22.551
10,26.190
11,28.967
12,32.212
13,35.468
14,38.722
15,41.660
16,44.335
17,47.018
18,49.709
19,52.269
20,55.186
21,57.810
22,60.321
23,62.835
24,65.374
25,67.523
26,69.463
27,71.555
28,74.000
29,76.763
30,79.341
31,81.446
32,83.227
33,84.860
34,86.755
35,88.533
36,90.174
37,91.881
38,93.564
39,95.017
40,96.274
41,97.490
42,98.726
43,100.023
44,101.416
45,103.242
46,104.864
47,106.578
48,108.293
49,109.999
50,111.544
51,113.119
52,114.966
53,116.846
54,118.788
55,120.697
56,122.690
57,124.967
58,127.416
59,130.135
60,132.919
61,136.494
62,140.402
63,144.144
64,148.069
65,152.084
66,156.364
67,161.016
68,166.235
69,171.807
70,176.980
71,184.887
72,195.552
73,205.051
74,208.983
75,211.337
76,213.790
77,216.205
78,218.948
79,221.172
80,224.246
81,228.981
82,234.378
83,241.400
84,250.072
85,272.924
86,290.757
87,310.528
88,357.348
89,525.338
90,1016.188
91,1070.694
92,1108.465
93,1129.290
94,1149.747
95,1213.786
96,1325.619
97,1670.460
98,3045.600
99,3314.327
100,8581.081
