Percentage served,Time in ms
0,1.134
1,1.866
2,2.945
3,5.239
4,7.141
5,9.954
6,13.537
7,19.088
8,28.121
9,34.850
10,39.945
11,44.229
12,48.393
13,52.653
14,56.085
15,59.567
16,62.297
17,65.129
18,67.482
19,69.473
20,71.662
21,73.647
22,75.531
23,77.257
24,78.898
25,80.424
26,82.106
27,83.947
28,85.658
29,87.323
30,88.876
31,90.388
32,91.780
33,93.275
34,94.637
35,95.907
36,97.184
37,98.553
38,99.856
39,101.265
40,102.772
41,104.070
42,105.303
43,106.386
44,107.553
45,108.712
46,109.827
47,111.028
48,112.435
49,113.649
50,114.946
51,116.364
52,117.827
53,119.253
54,120.929
55,122.828
56,124.712
57,126.568
58,128.862
59,131.213
60,133.322
61,135.552
62,137.544
63,139.691
64,141.991
65,144.491
66,146.837
67,149.214
68,152.038
69,155.015
70,157.780
71,161.356
72,165.277
73,169.286
74,173.250
75,177.555
76,182.713
77,187.930
78,193.112
79,199.388
80,207.696
81,215.844
82,223.583
83,234.901
84,254.674
85,278.310
86,297.142
87,315.163
88,329.124
89,354.313
90,390.356
91,541.798
92,987.853
93,1088.149
94,1125.164
95,1156.083
96,1192.805
97,1304.882
98,1550.659
99,3142.551
100,15525.917
