Percentage served,Time in ms
0,56.255
1,85.610
2,89.757
3,92.234
4,94.211
5,96.260
6,98.071
7,99.546
8,101.086
9,102.757
10,104.244
11,105.857
12,107.454
13,108.885
14,110.386
15,111.848
16,113.451
17,115.147
18,117.018
19,118.751
20,120.487
21,122.132
22,124.266
23,126.517
24,128.929
25,131.140
26,133.445
27,135.846
28,138.247
29,140.951
30,143.416
31,145.852
32,148.370
33,151.761
34,155.183
35,158.806
36,162.200
37,165.810
38,169.886
39,173.077
40,176.808
41,181.486
42,186.625
43,191.736
44,196.719
45,200.545
46,205.523
47,209.968
48,213.282
49,215.292
50,216.870
51,218.206
52,219.638
53,221.606
54,224.782
55,229.433
56,234.324
57,239.260
58,245.148
59,249.524
60,253.845
61,259.276
62,265.883
63,273.505
64,280.940
65,286.764
66,293.073
67,299.506
68,306.385
69,312.603
70,317.907
71,323.980
72,331.893
73,343.267
74,356.936
75,371.943
76,418.251
77,489.331
78,574.900
79,681.091
80,991.019
81,1112.893
82,1133.075
83,1154.168
84,1181.315
85,1215.468
86,1276.454
87,1326.733
88,1374.622
89,1554.234
90,1874.216
91,2388.448
92,3139.503
93,3211.288
94,3352.844
95,3964.183
96,5124.867
97,5434.610
98,8027.221
99,10035.693
100,58348.440
