Percentage served,Time in ms
0,1.225
1,1.831
2,5.537
3,11.719
4,19.873
5,27.352
6,34.655
7,40.274
8,44.653
9,50.228
10,56.293
11,61.430
12,66.593
13,72.292
14,75.784
15,78.158
16,80.556
17,83.048
18,85.218
19,87.582
20,89.709
21,91.556
22,93.244
23,95.068
24,96.987
25,98.679
26,100.216
27,101.671
28,103.225
29,104.891
30,106.348
31,107.553
32,108.524
33,109.585
34,110.676
35,111.770
36,112.913
37,114.301
38,115.742
39,117.346
40,119.218
41,121.333
42,123.804
43,125.891
44,127.680
45,129.580
46,131.789
47,133.998
48,136.237
49,138.547
50,140.943
51,143.851
52,146.811
53,149.998
54,153.633
55,157.606
56,160.709
57,163.705
58,167.204
59,170.805
60,173.822
61,176.946
62,180.215
63,183.483
64,187.336
65,191.932
66,196.584
67,201.548
68,207.476
69,213.099
70,218.380
71,222.223
72,225.326
73,230.809
74,237.957
75,246.457
76,252.297
77,259.276
78,268.940
79,279.698
80,289.083
81,298.005
82,312.682
83,325.837
84,353.776
85,432.618
86,535.673
87,757.515
88,1063.671
89,1111.859
90,1132.122
91,1152.459
92,1179.724
93,1214.484
94,1279.791
95,1350.141
96,1603.845
97,2521.066
98,3172.389
99,3811.271
100,40838.150
