716 11.1 0.3 0:16.32
700 0.0 0.3 0:00.10
KiB used, 337164 buff/cache
KiB used, 337164 buff/cache
KiB used, 337164 buff/cache
KiB used, 337164 buff/cache
KiB used, 337164 buff/cache
KiB used, 337164 buff/cache
KiB used, 337164 buff/cache
KiB used, 337164 buff/cache
KiB used, 337164 buff/cache
KiB used, 337164 buff/cache
KiB used, 337164 buff/cache
KiB used, 337164 buff/cache
KiB used, 337164 buff/cache
KiB used, 337164 buff/cache
KiB used, 337164 buff/cache
KiB used, 337168 buff/cache
KiB used, 337168 buff/cache
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
716 5.3 0.3 0:16.48
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
KiB used, 337384 buff/cache
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
716 10.0 0.3 0:16.53
716 5.6 0.3 0:16.55
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
716 10.5 0.3 0:16.67
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
KiB used, 337716 buff/cache
KiB 1537164 avail Mem
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
716 5.6 0.3 0:16.87
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
716 5.6 0.3 0:16.98
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
700 0.0 0.3 0:00.10
