Percentage served,Time in ms
0,1.260
1,2.056
2,2.615
3,7.770
4,20.669
5,31.359
6,42.830
7,53.430
8,59.315
9,66.631
10,73.850
11,80.742
12,87.582
13,96.308
14,104.420
15,110.123
16,114.671
17,118.086
18,121.608
19,124.731
20,128.910
21,133.063
22,136.099
23,139.743
24,142.509
25,144.181
26,145.863
27,147.688
28,149.523
29,151.997
30,154.896
31,158.000
32,160.405
33,162.071
34,163.760
35,165.455
36,167.260
37,168.902
38,170.689
39,172.364
40,173.870
41,175.892
42,177.652
43,179.792
44,182.414
45,184.328
46,186.028
47,187.881
48,189.712
49,191.754
50,193.953
51,195.838
52,197.626
53,199.260
54,200.950
55,203.078
56,205.278
57,207.554
58,209.542
59,211.524
60,213.394
61,215.152
62,217.013
63,218.812
64,220.855
65,222.837
66,225.056
67,227.326
68,229.212
69,231.318
70,233.356
71,235.158
72,236.846
73,238.940
74,241.198
75,242.832
76,244.333
77,245.856
78,247.528
79,249.093
80,250.727
81,252.833
82,254.857
83,257.084
84,259.360
85,261.469
86,263.703
87,266.109
88,268.319
89,270.887
90,273.934
91,279.856
92,287.138
93,293.500
94,302.672
95,309.567
96,316.289
97,324.083
98,329.986
99,343.001
100,586.662
