Percentage served,Time in ms
0,1.199
1,6.462
2,12.902
3,16.602
4,18.849
5,20.015
6,20.630
7,21.032
8,21.296
9,21.506
10,21.693
11,21.866
12,22.014
13,22.146
14,22.274
15,22.391
16,22.513
17,22.628
18,22.745
19,22.857
20,22.968
21,23.084
22,23.199
23,23.311
24,23.431
25,23.546
26,23.665
27,23.786
28,23.912
29,24.038
30,24.167
31,24.303
32,24.447
33,24.597
34,24.746
35,24.906
36,25.066
37,25.236
38,25.420
39,25.615
40,25.814
41,26.037
42,26.260
43,26.503
44,26.745
45,27.017
46,27.306
47,27.606
48,27.960
49,28.319
50,28.688
51,29.097
52,29.531
53,29.974
54,30.458
55,30.941
56,31.475
57,32.032
58,32.647
59,33.263
60,33.946
61,34.644
62,35.397
63,36.191
64,37.090
65,37.970
66,39.002
67,40.023
68,41.156
69,42.563
70,43.932
71,45.522
72,47.226
73,49.000
74,50.908
75,52.876
76,55.344
77,58.147
78,61.179
79,64.235
80,67.633
81,71.244
82,75.093
83,79.618
84,84.330
85,90.114
86,97.266
87,107.893
88,137.862
89,237.823
90,242.994
91,248.710
92,258.370
93,278.469
94,488.889
95,1030.383
96,1044.090
97,1056.150
98,1086.638
99,1543.988
100,3590.758
