Percentage served,Time in ms
0,1.393
1,2.289
2,3.099
3,4.700
4,8.190
5,12.644
6,17.827
7,22.254
8,26.209
9,30.337
10,34.449
11,38.659
12,47.295
13,58.924
14,71.102
15,80.682
16,90.972
17,107.149
18,127.986
19,152.178
20,170.096
21,184.295
22,201.559
23,212.424
24,226.874
25,242.848
26,257.340
27,267.790
28,276.838
29,285.752
30,295.363
31,304.508
32,313.778
33,321.909
34,333.038
35,344.897
36,351.948
37,357.281
38,363.918
39,372.587
40,379.171
41,387.779
42,396.230
43,400.929
44,404.015
45,407.203
46,410.897
47,414.299
48,417.423
49,420.743
50,424.626
51,428.797
52,432.455
53,436.102
54,440.048
55,444.690
56,448.883
57,453.333
58,458.242
59,462.996
60,466.867
61,470.466
62,473.800
63,477.058
64,480.681
65,484.311
66,487.648
67,490.991
68,494.312
69,497.714
70,501.419
71,505.167
72,509.107
73,513.218
74,517.741
75,522.170
76,526.449
77,530.457
78,534.374
79,539.213
80,544.700
81,549.701
82,555.793
83,561.856
84,568.399
85,579.161
86,620.102
87,676.464
88,805.280
89,927.184
90,992.021
91,1086.435
92,1379.379
93,1459.142
94,1512.287
95,1559.617
96,1640.710
97,1970.505
98,2787.128
99,3873.170
100,50389.608
