Percentage served,Time in ms
0,1.120
1,1.385
2,1.484
3,1.573
4,1.684
5,1.849
6,2.160
7,2.621
8,3.377
9,4.427
10,5.723
11,7.292
12,10.038
13,13.229
14,16.543
15,19.682
16,22.967
17,26.083
18,28.626
19,31.136
20,33.918
21,36.269
22,38.742
23,41.200
24,43.630
25,46.126
26,48.434
27,50.873
28,53.627
29,56.205
30,58.761
31,61.210
32,63.265
33,65.153
34,67.247
35,69.085
36,71.022
37,72.830
38,74.389
39,76.028
40,77.860
41,79.592
42,81.146
43,82.442
44,83.771
45,85.166
46,86.456
47,87.792
48,89.117
49,90.447
50,91.670
51,92.920
52,94.248
53,95.602
54,96.888
55,98.181
56,99.696
57,101.279
58,102.739
59,104.172
60,105.542
61,106.891
62,108.207
63,109.465
64,110.601
65,111.935
66,113.829
67,116.063
68,118.358
69,120.736
70,123.723
71,127.233
72,131.242
73,135.447
74,140.067
75,146.782
76,153.847
77,163.718
78,174.230
79,182.293
80,191.345
81,197.491
82,204.434
83,208.586
84,211.683
85,214.971
86,217.713
87,221.191
88,226.941
89,241.242
90,318.738
91,458.657
92,1020.016
93,1056.043
94,1097.532
95,1119.813
96,1143.793
97,1204.961
98,1437.278
99,3065.412
100,8064.523
