Percentage served,Time in ms
0,367.192
1,947.641
2,971.976
3,992.757
4,1008.051
5,1013.800
6,1018.488
7,1027.315
8,1041.584
9,1056.457
10,1063.435
11,1071.393
12,1079.409
13,1086.002
14,1092.516
15,1097.671
16,1103.830
17,1115.386
18,1129.204
19,1140.394
20,1149.757
21,1155.904
22,1160.468
23,1165.339
24,1168.448
25,1171.703
26,1176.220
27,1182.309
28,1188.871
29,1194.058
30,1198.450
31,1202.140
32,1205.372
33,1208.053
34,1209.958
35,1212.235
36,1214.599
37,1216.710
38,1219.242
39,1221.982
40,1224.965
41,1227.502
42,1229.717
43,1231.843
44,1234.062
45,1236.336
46,1238.952
47,1241.799
48,1244.884
49,1248.142
50,1251.170
51,1253.888
52,1257.021
53,1260.192
54,1263.318
55,1267.265
56,1273.073
57,1277.354
58,1280.445
59,1284.033
60,1287.087
61,1289.693
62,1292.514
63,1296.445
64,1299.623
65,1303.307
66,1307.470
67,1310.707
68,1313.052
69,1315.194
70,1318.017
71,1321.830
72,1326.194
73,1330.146
74,1334.383
75,1338.671
76,1342.704
77,1345.725
78,1348.225
79,1350.407
80,1352.934
81,1356.374
82,1359.711
83,1363.364
84,1370.353
85,1377.279
86,1384.031
87,1389.122
88,1393.966
89,1397.883
90,1400.850
91,1404.967
92,1409.926
93,1415.505
94,1422.428
95,1427.715
96,1434.582
97,1443.846
98,1454.658
99,1470.841
100,1575.256
