Percentage served,Time in ms
0,4.852
1,5.852
2,6.034
3,6.252
4,6.686
5,7.530
6,11.150
7,29.012
8,164.147
9,232.503
10,279.484
11,322.320
12,362.871
13,402.762
14,432.265
15,461.963
16,493.314
17,526.851
18,560.468
19,588.281
20,607.924
21,631.005
22,648.498
23,667.880
24,686.210
25,704.649
26,727.586
27,767.774
28,809.104
29,829.663
30,846.005
31,858.868
32,869.432
33,879.722
34,890.075
35,903.451
36,913.532
37,921.126
38,927.303
39,936.597
40,946.240
41,955.734
42,963.895
43,970.410
44,976.886
45,985.371
46,991.134
47,996.714
48,1003.500
49,1019.583
50,1043.272
51,1056.570
52,1075.067
53,1087.918
54,1098.171
55,1107.564
56,1119.226
57,1133.118
58,1142.367
59,1153.797
60,1168.706
61,1178.888
62,1183.007
63,1186.987
64,1194.247
65,1207.795
66,1218.042
67,1244.305
68,1266.110
69,1288.314
70,1312.802
71,1340.701
72,1361.251
73,1376.608
74,1395.942
75,1417.553
76,1441.818
77,1464.587
78,1482.379
79,1500.121
80,1519.702
81,1539.139
82,1562.849
83,1593.468
84,1638.391
85,1673.320
86,1698.513
87,1717.137
88,1734.342
89,1750.873
90,1767.458
91,1790.138
92,1817.034
93,1853.235
94,1904.538
95,1946.790
96,1981.844
97,2024.076
98,2073.043
99,2121.988
100,2223.839
