Percentage served,Time in ms
0,443.130
1,853.047
2,918.007
3,970.348
4,1003.167
5,1025.566
6,1040.727
7,1064.177
8,1096.064
9,1104.411
10,1109.536
11,1112.819
12,1115.728
13,1119.285
14,1128.897
15,1141.194
16,1147.686
17,1151.595
18,1154.501
19,1156.979
20,1160.006
21,1162.995
22,1166.451
23,1169.776
24,1174.600
25,1179.321
26,1182.231
27,1185.493
28,1188.225
29,1190.431
30,1193.203
31,1195.457
32,1197.320
33,1199.019
34,1200.926
35,1203.006
36,1204.720
37,1206.327
38,1208.201
39,1210.110
40,1211.866
41,1213.241
42,1214.436
43,1215.735
44,1217.045
45,1218.542
46,1220.260
47,1222.103
48,1224.084
49,1226.283
50,1227.972
51,1229.362
52,1230.643
53,1232.108
54,1233.391
55,1234.634
56,1235.992
57,1237.357
58,1238.755
59,1240.180
60,1241.779
61,1243.567
62,1245.537
63,1247.261
64,1249.094
65,1251.393
66,1254.079
67,1257.843
68,1261.636
69,1264.698
70,1268.132
71,1271.702
72,1276.202
73,1281.007
74,1284.584
75,1290.714
76,1298.454
77,1306.844
78,1314.088
79,1319.931
80,1323.416
81,1328.728
82,1335.373
83,1340.116
84,1343.857
85,1347.759
86,1352.796
87,1359.644
88,1366.887
89,1374.699
90,1381.922
91,1393.600
92,1431.809
93,1464.399
94,1498.136
95,1530.351
96,1553.805
97,1582.448
98,1612.718
99,1656.696
100,1740.635
