Percentage served,Time in ms
0,4.744
1,5.869
2,6.132
3,6.921
4,20.338
5,43.022
6,109.794
7,224.364
8,301.420
9,356.872
10,391.547
11,423.936
12,464.047
13,511.366
14,546.160
15,576.099
16,596.171
17,615.450
18,636.429
19,669.490
20,686.377
21,705.187
22,721.180
23,735.085
24,753.872
25,768.894
26,783.583
27,799.133
28,814.073
29,833.012
30,855.728
31,882.282
32,902.033
33,915.028
34,926.418
35,945.929
36,961.863
37,977.182
38,988.838
39,998.119
40,1009.687
41,1023.305
42,1033.263
43,1044.577
44,1059.036
45,1076.162
46,1091.675
47,1103.468
48,1109.821
49,1120.630
50,1131.920
51,1144.687
52,1153.972
53,1164.928
54,1179.228
55,1198.498
56,1211.692
57,1226.279
58,1242.941
59,1257.154
60,1265.318
61,1273.232
62,1282.163
63,1294.419
64,1307.986
65,1325.662
66,1335.781
67,1343.087
68,1350.539
69,1361.063
70,1370.671
71,1380.050
72,1390.704
73,1402.728
74,1414.090
75,1426.297
76,1442.691
77,1458.410
78,1470.992
79,1483.164
80,1494.070
81,1503.500
82,1515.251
83,1526.247
84,1539.660
85,1557.347
86,1592.401
87,1647.914
88,1690.826
89,1718.510
90,1741.651
91,1765.839
92,1796.351
93,1822.354
94,1849.482
95,1868.994
96,1890.179
97,1908.440
98,1934.789
99,1988.373
100,2095.538
