Percentage served,Time in ms
0,24.076
1,80.299
2,104.170
3,171.423
4,252.837
5,306.029
6,342.633
7,371.608
8,403.903
9,438.597
10,463.716
11,485.362
12,504.262
13,522.081
14,536.680
15,549.456
16,559.742
17,568.481
18,576.735
19,584.295
20,590.716
21,597.143
22,603.011
23,609.112
24,615.145
25,620.993
26,626.517
27,631.935
28,637.163
29,642.563
30,647.751
31,653.478
32,659.082
33,665.289
34,672.610
35,679.436
36,685.585
37,692.814
38,701.734
39,710.366
40,719.308
41,728.087
42,736.454
43,744.822
44,753.980
45,763.880
46,773.942
47,784.887
48,796.514
49,808.309
50,818.839
51,829.370
52,839.087
53,846.690
54,854.416
55,861.876
56,869.982
57,876.856
58,883.275
59,889.506
60,896.080
61,902.827
62,909.320
63,915.514
64,921.798
65,928.479
66,936.984
67,946.800
68,958.943
69,973.464
70,989.688
71,1011.239
72,1032.370
73,1046.710
74,1060.317
75,1070.342
76,1081.684
77,1089.628
78,1094.443
79,1099.727
80,1112.729
81,1122.063
82,1138.514
83,1167.965
84,1210.863
85,1258.571
86,1308.922
87,1361.713
88,1414.050
89,1466.209
90,1516.880
91,1564.682
92,1612.909
93,1660.118
94,1701.223
95,1738.804
96,1779.708
97,1825.447
98,1874.364
99,1929.183
100,2238.022
