Percentage served,Time in ms
0,1.065
1,4.114
2,9.750
3,15.442
4,20.646
5,23.642
6,24.692
7,25.373
8,25.884
9,26.322
10,26.695
11,27.016
12,27.318
13,27.603
14,27.882
15,28.141
16,28.407
17,28.669
18,28.918
19,29.152
20,29.380
21,29.622
22,29.853
23,30.082
24,30.299
25,30.525
26,30.745
27,30.972
28,31.194
29,31.419
30,31.642
31,31.864
32,32.091
33,32.311
34,32.542
35,32.771
36,33.001
37,33.237
38,33.471
39,33.712
40,33.955
41,34.193
42,34.432
43,34.668
44,34.915
45,35.155
46,35.396
47,35.653
48,35.898
49,36.160
50,36.413
51,36.671
52,36.930
53,37.216
54,37.485
55,37.764
56,38.037
57,38.332
58,38.618
59,38.914
60,39.217
61,39.541
62,39.880
63,40.213
64,40.560
65,40.919
66,41.264
67,41.639
68,42.063
69,42.530
70,43.022
71,43.556
72,44.107
73,44.747
74,45.410
75,46.128
76,46.903
77,47.712
78,48.592
79,49.598
80,50.587
81,51.575
82,52.621
83,53.719
84,54.915
85,56.355
86,57.944
87,59.710
88,61.646
89,63.662
90,65.941
91,68.386
92,70.600
93,73.986
94,78.261
95,84.143
96,243.943
97,254.338
98,272.994
99,1046.386
100,2101.988
