Percentage served,Time in ms
0,20.456
1,22.003
2,22.248
3,22.436
4,22.586
5,22.712
6,22.820
7,22.911
8,22.994
9,23.065
10,23.132
11,23.196
12,23.250
13,23.309
14,23.361
15,23.414
16,23.462
17,23.513
18,23.563
19,23.611
20,23.657
21,23.703
22,23.746
23,23.791
24,23.837
25,23.876
26,23.917
27,23.958
28,24.000
29,24.040
30,24.082
31,24.125
32,24.164
33,24.206
34,24.248
35,24.289
36,24.331
37,24.378
38,24.423
39,24.473
40,24.522
41,24.576
42,24.629
43,24.684
44,24.743
45,24.804
46,24.866
47,24.929
48,24.994
49,25.060
50,25.133
51,25.207
52,25.288
53,25.374
54,25.466
55,25.558
56,25.655
57,25.748
58,25.848
59,25.955
60,26.056
61,26.172
62,26.289
63,26.411
64,26.540
65,26.678
66,26.844
67,27.012
68,27.197
69,27.392
70,27.612
71,27.852
72,28.108
73,28.393
74,28.692
75,29.053
76,29.461
77,29.856
78,30.226
79,30.658
80,31.049
81,31.457
82,31.933
83,32.459
84,33.058
85,33.628
86,34.192
87,34.807
88,35.562
89,36.419
90,37.613
91,39.267
92,41.889
93,47.928
94,63.333
95,238.220
96,242.865
97,252.207
98,1021.784
99,1043.845
100,2287.845
