Percentage served,Time in ms
0,1.490
1,1.965
2,2.197
3,2.471
4,2.664
5,2.837
6,3.003
7,3.219
8,3.461
9,3.712
10,3.985
11,4.296
12,4.662
13,5.089
14,5.675
15,6.417
16,7.359
17,8.472
18,9.718
19,11.127
20,12.910
21,14.954
22,17.619
23,20.660
24,23.692
25,28.282
26,33.230
27,38.053
28,43.614
29,49.360
30,55.468
31,60.789
32,65.383
33,69.788
34,74.573
35,80.554
36,86.903
37,95.352
38,103.166
39,111.109
40,118.846
41,128.590
42,137.135
43,147.750
44,156.639
45,170.303
46,188.988
47,223.131
48,254.460
49,269.596
50,281.956
51,288.135
52,293.313
53,297.555
54,301.168
55,304.241
56,307.170
57,309.969
58,312.590
59,315.421
60,318.528
61,321.677
62,324.717
63,328.093
64,331.311
65,334.978
66,339.064
67,343.177
68,347.747
69,352.900
70,359.291
71,365.690
72,375.119
73,391.679
74,424.419
75,457.419
76,525.865
77,746.183
78,936.542
79,1017.613
80,1090.152
81,1245.338
82,1315.407
83,1334.649
84,1355.280
85,1379.940
86,1447.090
87,1573.293
88,1740.534
89,1910.477
90,2106.439
91,2396.152
92,2686.080
93,2944.447
94,3337.572
95,3424.497
96,3878.050
97,4666.728
98,5337.110
99,6379.657
100,32844.088
