Percentage served,Time in ms
0,2.381
1,3.949
2,4.798
3,6.566
4,7.450
5,8.108
6,8.686
7,9.139
8,9.525
9,9.897
10,10.353
11,10.943
12,11.584
13,12.195
14,12.750
15,13.280
16,13.717
17,14.148
18,14.573
19,14.939
20,15.233
21,15.482
22,15.679
23,15.891
24,16.104
25,16.307
26,16.529
27,16.763
28,17.015
29,17.257
30,17.484
31,17.704
32,17.936
33,18.148
34,18.356
35,18.579
36,18.795
37,19.010
38,19.239
39,19.441
40,19.665
41,19.893
42,20.097
43,20.321
44,20.542
45,20.780
46,21.026
47,21.249
48,21.445
49,21.642
50,21.848
51,22.067
52,22.294
53,22.506
54,22.684
55,22.838
56,22.984
57,23.110
58,23.229
59,23.335
60,23.433
61,23.521
62,23.609
63,23.700
64,23.791
65,23.876
66,23.967
67,24.065
68,24.161
69,24.259
70,24.365
71,24.478
72,24.601
73,24.755
74,24.940
75,25.168
76,25.468
77,25.842
78,26.291
79,26.848
80,27.615
81,28.550
82,30.574
83,33.768
84,36.496
85,40.887
86,48.794
87,55.697
88,63.276
89,74.014
90,89.379
91,214.442
92,244.968
93,271.454
94,479.268
95,1020.697
96,1032.014
97,1041.108
98,1058.320
99,1257.531
100,9787.341
