Percentage served,Time in ms
0,2.597
1,5.074
2,5.925
3,6.542
4,7.034
5,7.552
6,8.062
7,8.469
8,8.851
9,9.231
10,9.633
11,10.044
12,10.450
13,10.858
14,11.221
15,11.587
16,11.950
17,12.311
18,12.654
19,12.962
20,13.229
21,13.470
22,13.718
23,13.993
24,14.287
25,14.588
26,14.889
27,15.219
28,15.550
29,15.870
30,16.198
31,16.524
32,16.860
33,17.211
34,17.489
35,17.759
36,18.004
37,18.278
38,18.560
39,18.889
40,19.216
41,19.532
42,19.800
43,20.080
44,20.354
45,20.631
46,20.902
47,21.205
48,21.521
49,21.831
50,22.104
51,22.353
52,22.559
53,22.733
54,22.890
55,23.034
56,23.165
57,23.281
58,23.394
59,23.501
60,23.599
61,23.697
62,23.788
63,23.877
64,23.964
65,24.050
66,24.137
67,24.223
68,24.311
69,24.401
70,24.492
71,24.587
72,24.686
73,24.790
74,24.902
75,25.039
76,25.184
77,25.347
78,25.552
79,25.843
80,26.246
81,26.724
82,27.389
83,28.543
84,30.602
85,33.675
86,37.752
87,46.165
88,55.584
89,71.520
90,94.986
91,231.859
92,250.513
93,274.133
94,462.043
95,1014.216
96,1028.126
97,1038.090
98,1051.924
99,1267.560
100,11414.006
