Percentage served,Time in ms
0,1.179
1,1.879
2,2.538
3,4.255
4,7.599
5,11.816
6,16.031
7,19.470
8,21.558
9,22.345
10,22.821
11,23.176
12,23.486
13,23.777
14,24.049
15,24.294
16,24.552
17,24.792
18,25.031
19,25.265
20,25.495
21,25.734
22,25.976
23,26.213
24,26.464
25,26.711
26,26.961
27,27.210
28,27.466
29,27.722
30,27.978
31,28.233
32,28.483
33,28.746
34,29.027
35,29.309
36,29.598
37,29.885
38,30.176
39,30.494
40,30.804
41,31.142
42,31.494
43,31.852
44,32.211
45,32.602
46,32.984
47,33.410
48,33.870
49,34.311
50,34.790
51,35.267
52,35.794
53,36.385
54,36.972
55,37.608
56,38.266
57,38.975
58,39.717
59,40.582
60,41.582
61,42.728
62,44.087
63,45.677
64,47.442
65,49.329
66,51.527
67,54.014
68,56.717
69,59.475
70,62.329
71,64.989
72,67.519
73,69.958
74,72.730
75,75.619
76,78.269
77,80.854
78,83.427
79,86.314
80,89.572
81,92.556
82,95.315
83,98.325
84,101.682
85,106.008
86,111.421
87,118.058
88,128.450
89,236.821
90,245.213
91,252.136
92,261.563
93,294.733
94,733.544
95,1037.606
96,1050.281
97,1063.797
98,1089.254
99,1164.565
100,2159.969
