Percentage served,Time in ms
0,1.194
1,1.516
2,1.724
3,1.892
4,2.077
5,2.289
6,2.537
7,2.861
8,3.343
9,4.243
10,6.139
11,8.727
12,11.344
13,14.400
14,17.275
15,19.661
16,21.555
17,23.148
18,24.602
19,26.008
20,27.217
21,28.395
22,29.587
23,31.124
24,32.604
25,34.125
26,35.561
27,36.905
28,38.418
29,40.389
30,43.096
31,46.199
32,54.018
33,78.352
34,128.078
35,174.132
36,209.224
37,242.649
38,269.673
39,287.242
40,306.115
41,314.343
42,319.987
43,326.698
44,335.927
45,346.986
46,356.890
47,365.940
48,372.755
49,378.589
50,383.913
51,389.464
52,395.498
53,400.394
54,405.223
55,408.967
56,412.021
57,414.502
58,416.716
59,418.700
60,420.391
61,422.256
62,424.250
63,426.363
64,428.709
65,431.519
66,434.736
67,438.824
68,443.864
69,450.541
70,456.181
71,461.587
72,466.840
73,472.228
74,476.055
75,480.464
76,484.744
77,488.988
78,493.146
79,497.419
80,501.547
81,506.103
82,513.869
83,530.361
84,548.962
85,590.212
86,624.843
87,796.937
88,853.084
89,904.512
90,997.119
91,1271.864
92,1406.521
93,1447.565
94,1497.195
95,1561.759
96,1826.329
97,2195.537
98,3451.328
99,5322.554
100,50222.479
