KiB used, 309680 buff/cache
713 0.0 0.3 0:26.62
713 0.0 0.3 0:26.62
713 0.0 0.3 0:26.62
713 0.0 0.3 0:26.62
713 0.0 0.3 0:26.62
713 0.0 0.3 0:26.62
713 0.0 0.3 0:26.62
713 0.0 0.3 0:26.62
713 0.0 0.3 0:26.62
713 0.0 0.3 0:26.62
713 0.0 0.3 0:26.62
713 0.0 0.3 0:26.62
713 0.0 0.3 0:26.62
713 0.0 0.3 0:26.62
713 0.0 0.3 0:26.62
713 0.0 0.3 0:26.62
713 0.0 0.3 0:26.62
713 0.0 0.3 0:26.62
713 0.0 0.3 0:26.68
713 0.0 0.3 0:26.68
713 0.0 0.3 0:26.68
713 0.0 0.3 0:26.68
713 0.0 0.3 0:26.68
713 0.0 0.3 0:26.68
713 0.0 0.3 0:26.68
713 0.0 0.3 0:26.68
713 0.0 0.3 0:26.68
713 0.0 0.3 0:26.68
713 0.0 0.3 0:26.68
713 0.0 0.3 0:26.68
713 0.0 0.3 0:26.68
713 0.0 0.3 0:26.68
713 0.0 0.3 0:26.68
713 0.0 0.3 0:26.68
713 0.0 0.3 0:26.68
713 0.0 0.3 0:26.69
713 0.0 0.3 0:26.71
713 0.0 0.3 0:26.71
713 0.0 0.3 0:26.71
713 0.0 0.3 0:26.71
713 0.0 0.3 0:26.71
713 0.0 0.3 0:26.71
713 0.0 0.3 0:26.71
713 0.0 0.3 0:26.71
713 0.0 0.3 0:26.71
713 0.0 0.3 0:26.71
713 0.0 0.3 0:26.72
713 0.0 0.3 0:26.72
713 0.0 0.3 0:26.72
713 0.0 0.3 0:26.72
713 0.0 0.3 0:26.72
713 0.0 0.3 0:26.72
713 0.0 0.3 0:26.72
713 0.0 0.3 0:26.73
713 5.6 0.3 0:26.75
713 0.0 0.3 0:26.77
713 0.0 0.3 0:26.77
713 0.0 0.3 0:26.77
713 0.0 0.3 0:26.77
713 0.0 0.3 0:26.77
713 0.0 0.3 0:26.77
713 0.0 0.3 0:26.77
713 0.0 0.3 0:26.77
713 0.0 0.3 0:26.78
713 0.0 0.3 0:26.78
713 0.0 0.3 0:26.78
713 0.0 0.3 0:26.78
713 0.0 0.3 0:26.78
713 0.0 0.3 0:26.78
713 0.0 0.3 0:26.79
713 0.0 0.3 0:26.79
713 0.0 0.3 0:26.79
713 0.0 0.3 0:26.80
713 0.0 0.3 0:26.81
713 0.0 0.3 0:26.81
713 0.0 0.3 0:26.81
713 0.0 0.3 0:26.81
713 0.0 0.3 0:26.81
713 0.0 0.3 0:26.81
713 0.0 0.3 0:26.81
713 0.0 0.3 0:26.82
713 0.0 0.3 0:26.82
713 0.0 0.3 0:26.82
713 0.0 0.3 0:26.82
713 0.0 0.3 0:26.82
713 5.9 0.3 0:26.83
713 0.0 0.3 0:26.83
713 0.0 0.3 0:26.83
713 0.0 0.3 0:26.83
713 0.0 0.3 0:26.83
713 0.0 0.3 0:26.84
713 5.0 0.3 0:26.87
713 0.0 0.3 0:26.87
713 0.0 0.3 0:26.87
713 0.0 0.3 0:26.87
