KiB 1537148 avail Mem
714 0.0 0.3 0:33.74
714 5.6 0.3 0:33.75
714 0.0 0.3 0:33.76
714 0.0 0.3 0:33.76
714 0.0 0.3 0:33.78
714 0.0 0.3 0:33.78
714 0.0 0.3 0:33.78
714 0.0 0.3 0:33.78
714 0.0 0.3 0:33.78
714 0.0 0.3 0:33.78
714 0.0 0.3 0:33.78
714 0.0 0.3 0:33.78
714 0.0 0.3 0:33.78
714 0.0 0.3 0:33.78
714 0.0 0.3 0:33.78
714 0.0 0.3 0:33.78
714 0.0 0.3 0:33.78
714 0.0 0.3 0:33.79
714 0.0 0.3 0:33.79
714 0.0 0.3 0:33.79
714 0.0 0.3 0:33.79
714 5.6 0.3 0:33.80
714 0.0 0.3 0:33.81
714 0.0 0.3 0:33.82
714 0.0 0.3 0:33.82
714 0.0 0.3 0:33.82
714 0.0 0.3 0:33.82
714 0.0 0.3 0:33.82
714 0.0 0.3 0:33.82
714 0.0 0.3 0:33.82
714 0.0 0.3 0:33.82
714 0.0 0.3 0:33.82
714 0.0 0.3 0:33.82
714 0.0 0.3 0:33.82
714 0.0 0.3 0:33.82
714 0.0 0.3 0:33.82
714 0.0 0.3 0:33.82
714 0.0 0.3 0:33.82
714 0.0 0.3 0:33.83
714 0.0 0.3 0:33.83
714 0.0 0.3 0:33.84
714 0.0 0.3 0:33.86
KiB used, 317140 buff/cache
KiB used, 317140 buff/cache
714 0.0 0.3 0:33.86
KiB used, 317140 buff/cache
KiB used, 317140 buff/cache
KiB used, 317140 buff/cache
KiB used, 317140 buff/cache
714 0.0 0.3 0:33.86
714 0.0 0.3 0:33.86
KiB used, 317140 buff/cache
KiB used, 317144 buff/cache
714 0.0 0.3 0:33.86
714 0.0 0.3 0:33.87
714 0.0 0.3 0:33.87
714 0.0 0.3 0:33.87
714 0.0 0.3 0:33.88
7142 10.5 0.2 0:00.05
714 0.0 0.3 0:33.91
714 0.0 0.3 0:33.91
714 0.0 0.3 0:33.91
714 0.0 0.3 0:33.91
714 0.0 0.3 0:33.91
714 0.0 0.3 0:33.91
714 0.0 0.3 0:33.91
714 0.0 0.3 0:33.91
714 0.0 0.3 0:33.91
714 0.0 0.3 0:33.91
714 0.0 0.3 0:33.91
714 0.0 0.3 0:33.91
714 0.0 0.3 0:33.91
714 5.6 0.3 0:33.92
714 0.0 0.3 0:33.92
714 0.0 0.3 0:33.94
714 0.0 0.3 0:33.97
714 0.0 0.3 0:33.97
714 0.0 0.3 0:33.99
714 0.0 0.3 0:33.99
714 0.0 0.3 0:33.99
714 0.0 0.3 0:33.99
714 0.0 0.3 0:33.99
714 0.0 0.3 0:33.99
714 0.0 0.3 0:33.99
714 0.0 0.3 0:33.99
714 0.0 0.3 0:33.99
714 0.0 0.3 0:33.99
714 0.0 0.3 0:33.99
714 0.0 0.3 0:33.99
714 0.0 0.3 0:34.00
714 0.0 0.3 0:34.01
714 0.0 0.3 0:34.01
714 5.6 0.3 0:34.02
714 0.0 0.3 0:34.02
714 0.0 0.3 0:34.02
714 0.0 0.3 0:34.03
714 0.0 0.3 0:34.05
714 0.0 0.3 0:34.05
714 0.0 0.3 0:34.05
714 0.0 0.3 0:34.05
714 0.0 0.3 0:34.05
714 0.0 0.3 0:34.05
714 0.0 0.3 0:34.05
714 0.0 0.3 0:34.05
714 0.0 0.3 0:34.05
714 0.0 0.3 0:34.05
714 0.0 0.3 0:34.05
714 0.0 0.3 0:34.05
714 0.0 0.3 0:34.05
714 0.0 0.3 0:34.06
714 0.0 0.3 0:34.07
714 0.0 0.3 0:34.07
714 0.0 0.3 0:34.08
714 0.0 0.3 0:34.08
714 0.0 0.3 0:34.10
714 0.0 0.3 0:34.10
714 0.0 0.3 0:34.10
714 0.0 0.3 0:34.10
714 0.0 0.3 0:34.10
714 0.0 0.3 0:34.10
714 0.0 0.3 0:34.10
714 0.0 0.3 0:34.10
714 0.0 0.3 0:34.10
714 0.0 0.3 0:34.10
714 0.0 0.3 0:34.10
714 0.0 0.3 0:34.10
714 0.0 0.3 0:34.10
714 0.0 0.3 0:34.10
714 0.0 0.3 0:34.10
714 0.0 0.3 0:34.10
714 0.0 0.3 0:34.10
714 0.0 0.3 0:34.10
714 0.0 0.3 0:34.10
714 0.0 0.3 0:34.10
714 0.0 0.3 0:34.10
714 0.0 0.3 0:34.10
714 0.0 0.3 0:34.10
714 0.0 0.3 0:34.10
714 0.0 0.3 0:34.10
714 0.0 0.3 0:34.10
714 0.0 0.3 0:34.10
714 0.0 0.3 0:34.10
714 0.0 0.3 0:34.10
