Percentage served,Time in ms
0,1.555
1,17.822
2,23.508
3,26.718
4,29.575
5,32.845
6,35.349
7,37.171
8,38.712
9,40.159
10,41.638
11,43.253
12,45.168
13,46.684
14,48.097
15,49.344
16,50.685
17,51.978
18,53.091
19,54.084
20,55.115
21,56.124
22,57.039
23,57.927
24,58.778
25,59.669
26,60.537
27,61.326
28,62.062
29,62.754
30,63.433
31,64.149
32,64.866
33,65.566
34,66.272
35,66.957
36,67.730
37,68.579
38,69.406
39,70.268
40,71.188
41,72.067
42,72.806
43,73.554
44,74.273
45,74.929
46,75.511
47,76.085
48,76.656
49,77.194
50,77.723
51,78.226
52,78.708
53,79.217
54,79.748
55,80.287
56,80.820
57,81.368
58,81.893
59,82.420
60,82.967
61,83.551
62,84.159
63,84.820
64,85.525
65,86.280
66,87.108
67,87.928
68,88.668
69,89.335
70,90.026
71,90.742
72,91.441
73,92.166
74,92.892
75,93.699
76,94.445
77,95.198
78,95.965
79,96.828
80,97.735
81,98.674
82,99.628
83,100.705
84,101.811
85,103.080
86,104.627
87,106.066
88,107.628
89,109.168
90,110.835
91,112.585
92,114.572
93,116.999
94,120.073
95,123.150
96,127.014
97,132.005
98,139.854
99,153.219
100,1294.184
