KiB used, 367100 buff/cache
710 5.6 0.4 1:38.03
710 5.6 0.4 1:38.07
710 5.3 0.4 1:38.11
517 0.0 0.9 0:00.48
710 11.8 0.4 1:38.19
517 0.0 0.9 0:00.48
710 5.3 0.4 1:38.27
710 5.6 0.4 1:38.33
517 0.0 0.9 0:00.48
710 5.9 0.4 1:38.42
710 11.1 0.4 1:38.47
710 5.6 0.4 1:38.51
710 8.7 0.4 1:38.57
710 5.6 0.4 1:38.61
710 5.6 0.4 1:38.65
710 5.0 0.4 1:38.70
710 5.6 0.4 1:38.74
517 0.0 0.9 0:00.48
710 16.7 0.4 1:38.85
710 5.6 0.4 1:38.89
710 5.6 0.4 1:38.93
710 11.8 0.4 1:38.98
710 5.6 0.4 1:39.03
710 11.1 0.4 1:39.08
710 5.0 0.4 1:39.12
517 0.0 0.9 0:00.48
710 4.8 0.4 1:39.21
710 4.8 0.4 1:39.26
710 5.6 0.4 1:39.30
710 5.6 0.4 1:39.34
710 11.1 0.4 1:39.38
710 5.6 0.4 1:39.42
710 5.3 0.4 1:39.46
710 5.6 0.4 1:39.51
710 5.6 0.4 1:39.56
710 5.0 0.4 1:39.61
710 5.0 0.4 1:39.65
517 0.0 0.9 0:00.48
710 5.6 0.4 1:39.73
710 11.1 0.4 1:39.79
710 5.6 0.4 1:39.83
710 5.6 0.4 1:39.88
710 11.8 0.4 1:39.93
710 11.1 0.4 1:39.98
517 0.0 0.9 0:00.48
710 5.6 0.4 1:40.07
710 5.6 0.4 1:40.11
710 5.3 0.4 1:40.16
710 5.9 0.4 1:40.21
710 5.6 0.4 1:40.25
710 11.1 0.4 1:40.30
710 11.1 0.4 1:40.36
710 5.6 0.4 1:40.40
710 5.0 0.4 1:40.44
710 5.6 0.4 1:40.48
710 5.3 0.4 1:40.54
710 5.6 0.4 1:40.59
710 4.8 0.4 1:40.63
517 0.0 0.9 0:00.48
517 0.0 0.9 0:00.48
710 5.9 0.4 1:40.76
710 5.3 0.4 1:40.80
710 5.6 0.4 1:40.84
710 5.6 0.4 1:40.88
517 0.0 0.9 0:00.48
710 5.6 0.4 1:40.97
710 5.6 0.4 1:41.02
710 5.6 0.4 1:41.07
710 4.5 0.4 1:41.11
710 5.6 0.4 1:41.15
710 5.6 0.4 1:41.20
710 4.8 0.4 1:41.24
710 11.1 0.4 1:41.30
710 5.6 0.4 1:41.35
710 5.6 0.4 1:41.40
710 4.8 0.4 1:41.45
710 4.5 0.4 1:41.51
710 11.8 0.4 1:41.56
517 0.0 0.9 0:00.48
517 0.0 0.9 0:00.48
517 0.0 0.9 0:00.48
517 0.0 0.9 0:00.48
517 0.0 0.9 0:00.48
517 0.0 0.9 0:00.48
517 0.0 0.9 0:00.48
517 0.0 0.9 0:00.48
517 0.0 0.9 0:00.48
517 0.0 0.9 0:00.48
517 0.0 0.9 0:00.48
517 0.0 0.9 0:00.48
517 0.0 0.9 0:00.48
517 0.0 0.9 0:00.48
517 0.0 0.9 0:00.48
517 0.0 0.9 0:00.48
517 0.0 0.9 0:00.48
517 0.0 0.9 0:00.48
517 0.0 0.9 0:00.48
