Percentage served,Time in ms
0,1.304
1,5.859
2,6.853
3,7.706
4,8.065
5,8.252
6,8.376
7,8.464
8,8.538
9,8.605
10,8.658
11,8.701
12,8.740
13,8.775
14,8.810
15,8.843
16,8.874
17,8.904
18,8.933
19,8.959
20,8.988
21,9.016
22,9.041
23,9.067
24,9.093
25,9.118
26,9.143
27,9.170
28,9.196
29,9.223
30,9.250
31,9.274
32,9.299
33,9.326
34,9.352
35,9.380
36,9.409
37,9.439
38,9.468
39,9.496
40,9.525
41,9.555
42,9.584
43,9.616
44,9.647
45,9.677
46,9.710
47,9.741
48,9.772
49,9.807
50,9.845
51,9.882
52,9.919
53,9.959
54,9.999
55,10.043
56,10.087
57,10.138
58,10.185
59,10.238
60,10.299
61,10.360
62,10.424
63,10.495
64,10.569
65,10.639
66,10.714
67,10.790
68,10.879
69,10.973
70,11.072
71,11.183
72,11.303
73,11.438
74,11.592
75,11.768
76,11.950
77,12.171
78,12.456
79,12.845
80,13.435
81,14.255
82,15.304
83,17.428
84,21.413
85,29.509
86,212.015
87,215.583
88,217.087
89,219.146
90,220.927
91,223.650
92,258.465
93,1012.987
94,1021.620
95,1026.237
96,1031.043
97,1036.700
98,1224.751
99,1251.900
100,6221.078
