Percentage served,Time in ms
0,12.585
1,20.524
2,21.715
3,22.709
4,23.223
5,23.564
6,23.852
7,24.116
8,24.347
9,24.557
10,24.750
11,24.935
12,25.124
13,25.292
14,25.457
15,25.619
16,25.788
17,25.976
18,26.163
19,26.380
20,26.611
21,26.851
22,27.120
23,27.397
24,27.678
25,27.940
26,28.213
27,28.509
28,28.779
29,29.037
30,29.313
31,29.597
32,29.887
33,30.174
34,30.495
35,30.822
36,31.138
37,31.425
38,31.730
39,32.031
40,32.312
41,32.595
42,32.881
43,33.150
44,33.400
45,33.651
46,33.887
47,34.122
48,34.380
49,34.635
50,34.884
51,35.135
52,35.387
53,35.642
54,35.897
55,36.170
56,36.431
57,36.708
58,36.977
59,37.262
60,37.555
61,37.843
62,38.108
63,38.399
64,38.718
65,39.053
66,39.428
67,39.882
68,40.427
69,40.926
70,41.413
71,41.970
72,42.576
73,43.207
74,43.905
75,44.811
76,45.677
77,46.655
78,47.856
79,49.038
80,49.940
81,50.789
82,51.658
83,52.583
84,53.506
85,54.433
86,55.667
87,57.115
88,58.819
89,60.338
90,62.527
91,65.310
92,69.122
93,72.950
94,76.313
95,82.241
96,245.012
97,253.528
98,456.429
99,1048.898
100,3061.128
