KiB used, 269632 buff/cache
711 5.6 0.3 0:16.64
711 0.0 0.3 0:16.65
711 0.0 0.3 0:16.65
711 0.0 0.3 0:16.65
711 0.0 0.3 0:16.65
711 0.0 0.3 0:16.65
711 0.0 0.3 0:16.65
711 0.0 0.3 0:16.65
711 0.0 0.3 0:16.65
711 0.0 0.3 0:16.65
711 0.0 0.3 0:16.65
711 0.0 0.3 0:16.65
711 0.0 0.3 0:16.65
711 0.0 0.3 0:16.65
711 0.0 0.3 0:16.65
711 0.0 0.3 0:16.65
711 0.0 0.3 0:16.66
711 0.0 0.3 0:16.66
711 0.0 0.3 0:16.73
711 0.0 0.3 0:16.77
711 0.0 0.3 0:16.77
711 0.0 0.3 0:16.77
711 0.0 0.3 0:16.77
711 0.0 0.3 0:16.77
711 0.0 0.3 0:16.77
711 0.0 0.3 0:16.77
711 0.0 0.3 0:16.77
31711 16.7 0.2 0:00.05
711 0.0 0.3 0:16.77
711 0.0 0.3 0:16.77
711 0.0 0.3 0:16.77
711 0.0 0.3 0:16.77
711 0.0 0.3 0:16.77
711 0.0 0.3 0:16.77
711 5.6 0.3 0:16.78
711 0.0 0.3 0:16.78
711 5.6 0.3 0:16.83
711 0.0 0.3 0:16.86
711 0.0 0.3 0:16.86
711 0.0 0.3 0:16.86
711 0.0 0.3 0:16.86
711 0.0 0.3 0:16.86
711 0.0 0.3 0:16.86
711 0.0 0.3 0:16.86
711 0.0 0.3 0:16.86
711 0.0 0.3 0:16.86
711 0.0 0.3 0:16.86
711 0.0 0.3 0:16.86
711 0.0 0.3 0:16.86
711 0.0 0.3 0:16.86
711 0.0 0.3 0:16.87
711 0.0 0.3 0:16.87
711 0.0 0.3 0:16.88
711 5.3 0.3 0:16.90
711 9.5 0.3 0:16.93
711 5.3 0.3 0:17.00
711 0.0 0.3 0:17.00
711 0.0 0.3 0:17.00
711 0.0 0.3 0:17.00
711 0.0 0.3 0:17.00
711 0.0 0.3 0:17.00
711 0.0 0.3 0:17.00
711 0.0 0.3 0:17.00
711 0.0 0.3 0:17.00
711 0.0 0.3 0:17.00
711 0.0 0.3 0:17.00
711 0.0 0.3 0:17.00
711 0.0 0.3 0:17.00
711 5.3 0.3 0:17.01
711 0.0 0.3 0:17.01
711 0.0 0.3 0:17.01
711 0.0 0.3 0:17.02
711 0.0 0.3 0:17.03
711 0.0 0.3 0:17.08
711 0.0 0.3 0:17.10
711 0.0 0.3 0:17.10
711 0.0 0.3 0:17.10
711 0.0 0.3 0:17.10
711 0.0 0.3 0:17.10
711 0.0 0.3 0:17.10
711 0.0 0.3 0:17.10
711 0.0 0.3 0:17.10
711 0.0 0.3 0:17.10
